Drug1_ID,Drug2_ID,Y
DB00734,DB09082,5
DB09288,DB06670,0
DB00285,DB00857,0
DB01074,DB09090,14
DB06204,DB00440,0
DB09123,DB01410,52
DB01135,DB00759,12
DB00932,DB00608,0
DB00588,DB00949,2
DB00397,DB11640,63
DB01295,DB01403,39
DB13952,DB09068,0
DB00266,DB01050,0
DB01098,DB14568,0
DB04840,DB00342,0
DB01483,DB00813,2
DB00445,DB00446,2
DB09128,DB09078,0
DB00252,DB00422,4
DB00315,DB00542,8
DB00393,DB00796,15
DB00806,DB01032,4
DB11915,DB06652,0
DB13944,DB08931,0
DB04905,DB01079,0
DB00904,DB01685,0
DB00714,DB00688,0
DB00946,DB00599,3
DB00619,DB09213,11
DB00528,DB01009,6
DB00575,DB00349,42
DB01068,DB00209,7
DB06201,DB04946,2
DB00444,DB00993,2
DB14538,DB00936,23
DB01083,DB06512,30
DB00983,DB00346,6
DB01156,DB01029,0
DB01068,DB06595,3
DB00588,DB00599,2
DB04840,DB00370,0
DB08808,DB13345,48
DB12267,DB06469,0
DB01014,DB09212,2
DB00997,DB13179,0
DB00289,DB01588,2
DB00674,DB08807,20
DB12245,DB00898,0
DB00872,DB09082,10
DB04953,DB12093,2
DB00196,DB11730,5
DB01621,DB00763,0
DB00635,DB00357,6
DB00952,DB01238,2
DB01222,DB00214,10
DB00987,DB00537,0
DB12130,DB00679,0
DB06700,DB00668,64
DB00211,DB08807,6
DB13954,DB00927,0
DB00528,DB06152,14
DB01544,DB01241,0
DB00186,DB00392,7
DB09183,DB00443,3
DB00704,DB09244,21
DB00554,DB09241,1
DB01118,DB14631,3
DB09017,DB01173,7
DB05812,DB00246,0
DB00204,DB01032,3
DB06712,DB11730,5
DB01166,DB01095,4
DB00563,DB00622,0
DB00204,DB01015,0
DB06216,DB08932,8
DB00500,DB01238,9
DB00690,DB00731,1
DB01044,DB01244,5
DB00715,DB01005,0
DB01068,DB09205,1
DB00647,DB12093,2
DB00904,DB00539,5
DB00559,DB00951,0
DB00836,DB00280,14
DB00872,DB06211,10
DB00672,DB00351,6
DB00180,DB00465,23
DB00593,DB00813,2
DB00342,DB00598,0
DB00661,DB00215,0
DB00557,DB00187,5
DB00620,DB00501,0
DB00199,DB00783,0
DB00379,DB01165,0
DB01580,DB00574,0
DB06210,DB00697,0
DB01418,DB00412,0
DB12141,DB06605,1
DB00264,DB01026,0
DB00752,DB01364,9
DB00805,DB08910,2
DB00497,DB09290,2
DB01251,DB01590,6
DB01297,DB01149,4
DB06446,DB00335,25
DB00227,DB11827,0
DB06789,DB06605,50
DB00394,DB01124,19
DB00533,DB00621,0
DB06695,DB00656,11
DB01218,DB00588,0
DB00550,DB00321,69
DB00539,DB12161,5
DB00980,DB00705,0
DB09273,DB00883,24
DB04948,DB09227,34
DB01050,DB00921,0
DB01075,DB00199,5
DB00912,DB00617,0
DB00825,DB14066,14
DB00300,DB00829,1
DB11632,DB00933,6
DB11586,DB13955,16
DB08883,DB00370,7
DB00737,DB01590,0
DB00675,DB00444,3
DB01251,DB13919,0
DB00672,DB00669,12
DB05239,DB01029,0
DB06506,DB01175,4
DB00188,DB11574,0
DB00811,DB09224,1
DB00384,DB14066,15
DB11855,DB00608,0
DB01204,DB05294,0
DB01388,DB00280,14
DB04957,DB09216,14
DB14669,DB04828,23
DB01359,DB08910,2
DB01412,DB00780,10
DB08865,DB14019,0
DB00381,DB09090,14
DB00813,DB11817,1
DB00184,DB08897,31
DB00715,DB00334,0
DB06292,DB00843,0
DB00280,DB01020,1
DB00496,DB01026,0
DB00176,DB00805,41
DB00246,DB06233,0
DB00320,DB01255,6
DB01124,DB00390,1
DB00489,DB00243,4
DB00555,DB05271,46
DB00261,DB13174,0
DB14487,DB00487,30
DB00420,DB01136,39
DB00927,DB06603,5
DB01041,DB08880,2
DB00379,DB00234,0
DB04889,DB04846,0
DB00661,DB01167,0
DB01392,DB01062,0
DB06209,DB00701,0
DB11273,DB09118,0
DB01126,DB01018,8
DB01136,DB06204,0
DB12015,DB00773,3
DB00444,DB00951,0
DB01420,DB08877,1
DB00484,DB00373,34
DB00312,DB08828,0
DB06738,DB00359,0
DB01591,DB01244,5
DB06287,DB11952,0
DB01295,DB01303,2
DB01067,DB00831,6
DB00790,DB09082,1
DB11757,DB00745,3
DB11652,DB00346,0
DB05812,DB00864,0
DB00295,DB01200,2
DB00656,DB14635,0
DB00213,DB01002,1
DB01156,DB09198,0
DB11828,DB01411,0
DB01275,DB08897,1
DB00555,DB04871,7
DB00502,DB01165,5
DB11641,DB01483,3
DB00527,DB01580,20
DB00731,DB06595,0
DB01014,DB06148,9
DB00277,DB01388,0
DB01367,DB00187,13
DB13919,DB14635,0
DB00193,DB01032,3
DB01105,DB13956,1
DB00353,DB00528,8
DB02845,DB08893,37
DB01115,DB00588,0
DB04846,DB01156,0
DB06212,DB00186,10
DB11827,DB08911,10
DB00881,DB01212,16
DB00887,DB00903,57
DB00418,DB06710,1
DB09282,DB04840,13
DB01076,DB01165,22
DB00877,DB00476,0
DB00780,DB00401,13
DB00325,DB00373,1
DB11090,DB13952,1
DB00996,DB04076,10
DB00996,DB01409,7
DB00395,DB01595,2
DB12070,DB00377,0
DB06211,DB01033,16
DB13946,DB04938,0
DB01137,DB11691,1
DB09299,DB04871,1
DB01015,DB09118,0
DB09201,DB08807,12
DB00688,DB00827,11
DB01039,DB00957,3
DB00234,DB00875,2
DB11718,DB11978,5
DB00490,DB01001,1
DB13952,DB00184,0
DB13139,DB00199,16
DB00185,DB00619,0
DB00924,DB01409,7
DB00897,DB01591,7
DB09299,DB00813,1
DB00446,DB13867,2
DB15328,DB06595,4
DB11986,DB00752,0
DB01015,DB01228,5
DB00872,DB12093,13
DB09173,DB00317,0
DB01184,DB00590,0
DB00889,DB01359,2
DB11921,DB12371,2
DB14068,DB00469,6
DB00359,DB00549,0
DB00468,DB00177,0
DB08907,DB04840,13
DB00501,DB00451,30
DB06228,DB09239,4
DB01168,DB01621,74
DB06414,DB00444,3
DB00849,DB00384,13
DB09244,DB01020,27
DB00421,DB00706,10
DB09073,DB00776,3
DB00433,DB00898,7
DB00946,DB08896,0
DB00334,DB11859,2
DB00315,DB01009,9
DB00206,DB01587,2
DB00717,DB04817,3
DB08827,DB00812,3
DB00829,DB11638,0
DB01166,DB08932,1
DB00543,DB04957,5
DB01067,DB00176,0
DB00617,DB00328,0
DB01171,DB14575,2
DB00531,DB01213,0
DB00755,DB00624,0
DB14539,DB01199,6
DB00546,DB00952,2
DB09225,DB11837,0
DB00204,DB01405,5
DB01352,DB12537,2
DB11757,DB06730,0
DB00738,DB00312,1
DB11689,DB00402,0
DB00829,DB01359,2
DB00391,DB01577,84
DB13946,DB01142,47
DB06144,DB00361,0
DB01024,DB09338,10
DB01026,DB01611,5
DB01045,DB00794,3
DB00338,DB01242,0
DB01048,DB01656,1
DB00731,DB00819,12
DB00208,DB01764,0
DB06654,DB08930,1
DB00468,DB01222,19
DB01095,DB00323,0
DB00550,DB04665,44
DB00255,DB13956,3
DB00879,DB01068,1
DB01114,DB06144,2
DB00836,DB04828,15
DB08883,DB00317,0
DB00544,DB00688,2
DB00960,DB00734,13
DB15035,DB08820,0
DB01338,DB00916,12
DB04845,DB09082,2
DB01395,DB00996,3
DB09063,DB13074,5
DB01320,DB04896,3
DB15035,DB01320,3
DB04839,DB00759,11
DB00334,DB14635,0
DB04898,DB00471,0
DB06210,DB00669,1
DB00374,DB00661,0
DB00575,DB09185,42
DB00987,DB11703,0
DB01030,DB00997,3
DB00469,DB01165,38
DB11921,DB01183,4
DB01151,DB00255,0
DB00499,DB01208,0
DB12130,DB00734,0
DB01054,DB11921,3
DB00715,DB01023,0
DB09288,DB00470,0
DB08828,DB00188,0
DB11718,DB00443,3
DB00320,DB01587,2
DB01394,DB12532,0
DB09288,DB00571,8
DB00207,DB02709,0
DB09034,DB12070,0
DB00353,DB06268,8
DB01020,DB11901,1
DB04842,DB06446,14
DB06217,DB06176,5
DB01229,DB00421,0
DB00825,DB01396,14
DB00629,DB00281,0
DB06148,DB04871,0
DB06725,DB01001,1
DB01388,DB01135,37
DB08883,DB00933,7
DB00555,DB00568,14
DB00701,DB00359,0
DB11613,DB00865,0
DB00969,DB00668,0
DB00862,DB11574,0
DB00833,DB00997,1
DB01009,DB08881,2
DB13345,DB06480,0
DB06155,DB06153,2
DB00897,DB00980,2
DB01405,DB06176,5
DB01126,DB00619,0
DB04829,DB08932,8
DB00973,DB13878,0
DB01014,DB05885,15
DB01186,DB09068,48
DB00871,DB01577,1
DB09290,DB05928,3
DB11586,DB00949,0
DB09053,DB00812,3
DB00191,DB11560,3
DB04838,DB00672,17
DB01071,DB00675,0
DB00426,DB06233,0
DB00502,DB13158,4
DB00726,DB00304,0
DB00714,DB00805,2
DB02703,DB12001,1
DB06237,DB00270,0
DB14512,DB00694,3
DB00951,DB06230,1
DB04898,DB12332,0
DB00980,DB01135,2
DB14669,DB04817,23
DB08901,DB00615,3
DB01132,DB09123,6
DB01236,DB00243,5
DB00391,DB09063,5
DB06730,DB09118,3
DB11952,DB06791,0
DB00234,DB04908,2
DB00960,DB09338,10
DB06789,DB06730,0
DB06401,DB06210,0
DB00313,DB00843,0
DB00343,DB09224,14
DB01224,DB00673,0
DB01628,DB00863,1
DB01253,DB04896,2
DB01095,DB00501,0
DB01172,DB06335,1
DB01060,DB01587,1
DB11619,DB00636,3
DB01137,DB06712,5
DB00604,DB00537,0
DB00309,DB01601,4
DB00467,DB01044,5
DB00204,DB09280,3
DB01223,DB00307,3
DB00273,DB11156,2
DB01104,DB09285,18
DB00469,DB00398,0
DB00951,DB01183,1
DB01097,DB00412,0
DB04557,DB08881,0
DB00412,DB01043,1
DB00682,DB00248,4
DB01186,DB01216,9
DB00819,DB09338,10
DB04871,DB00636,0
DB00398,DB08815,5
DB00476,DB00301,3
DB11827,DB04946,6
DB00577,DB00193,1
DB13783,DB00435,1
DB01238,DB00539,5
DB09239,DB00757,5
DB06480,DB00273,3
DB00857,DB01220,3
DB00248,DB01232,0
DB00266,DB11963,0
DB11273,DB00627,0
DB00528,DB01384,3
DB00866,DB01236,2
DB00998,DB06152,9
DB00555,DB08808,25
DB11614,DB04905,0
DB00909,DB11837,0
DB00191,DB09235,0
DB00343,DB01156,0
DB00831,DB00682,0
DB00451,DB00208,0
DB00555,DB00591,1
DB00959,DB01097,2
DB06335,DB00334,6
DB00214,DB00864,16
DB00740,DB00195,0
DB09079,DB00320,0
DB00805,DB01036,7
DB00594,DB06292,2
DB01454,DB06712,8
DB00555,DB05676,1
DB00390,DB00661,4
DB01200,DB01173,7
DB00540,DB00966,8
DB00806,DB00280,0
DB00363,DB11581,0
DB00661,DB12319,0
DB01159,DB00784,0
DB00484,DB06470,7
DB08907,DB00418,11
DB09244,DB00682,1
DB00706,DB11753,0
DB00812,DB06209,26
DB00555,DB00501,4
DB00887,DB06712,2
DB00956,DB04896,7
DB00476,DB13953,3
DB08934,DB08899,4
DB00317,DB11703,0
DB06203,DB08911,1
DB00898,DB01165,22
DB00542,DB04838,15
DB00334,DB00420,39
DB00500,DB00294,1
DB00987,DB06290,0
DB04845,DB04896,0
DB00678,DB09167,0
DB01079,DB04832,21
DB09371,DB09061,3
DB01274,DB00641,0
DB00176,DB01024,1
DB01023,DB04817,6
DB00590,DB00163,3
DB00790,DB01015,15
DB14185,DB01075,0
DB00959,DB09074,2
DB00554,DB00542,33
DB08910,DB00243,4
DB01628,DB00273,1
DB11915,DB00972,0
DB00361,DB01087,0
DB09061,DB00409,2
DB09204,DB09183,0
DB09225,DB01044,0
DB01236,DB01095,3
DB09330,DB09280,3
DB00185,DB01043,1
DB00349,DB01173,7
DB06209,DB00549,0
DB00945,DB00195,8
DB01195,DB00363,0
DB11718,DB06819,0
DB11633,DB06412,0
DB00684,DB00432,1
DB04835,DB00696,0
DB11967,DB01418,0
DB00474,DB13874,3
DB00213,DB11837,0
DB06684,DB00752,0
DB00833,DB00928,1
DB00196,DB00465,0
DB00675,DB01204,0
DB04817,DB01002,1
DB00831,DB00865,6
DB01195,DB09351,0
DB00377,DB01238,2
DB00738,DB06700,1
DB01037,DB13919,13
DB06736,DB01297,8
DB00218,DB00836,5
DB00718,DB11560,1
DB01583,DB13928,53
DB01628,DB01059,0
DB01072,DB01200,0
DB00477,DB00528,0
DB09256,DB04948,0
DB08860,DB00400,3
DB00631,DB09223,1
DB01628,DB00916,0
DB00264,DB00656,0
DB00915,DB12141,5
DB01216,DB00468,0
DB08439,DB00165,1
DB06506,DB00203,0
DB03783,DB00514,0
DB00532,DB09225,2
DB05928,DB11689,1
DB11730,DB01149,0
DB01142,DB09082,5
DB00998,DB08897,7
DB01380,DB00738,19
DB00532,DB08798,0
DB12015,DB08828,4
DB00839,DB00863,4
DB01094,DB00831,0
DB00945,DB05018,1
DB11633,DB14512,3
DB04841,DB01337,37
DB00382,DB01015,22
DB00563,DB01060,16
DB00321,DB00398,0
DB06684,DB01128,0
DB14185,DB00214,24
DB01367,DB01251,28
DB00731,DB01036,1
DB04552,DB08897,1
DB05239,DB01138,3
DB08893,DB00792,0
DB00683,DB06684,2
DB15328,DB01264,4
DB06594,DB00586,0
DB00177,DB06446,15
DB09048,DB00674,0
DB13956,DB01234,4
DB00808,DB01101,10
DB00250,DB00619,0
DB01126,DB13179,0
DB12301,DB05521,0
DB00203,DB00709,22
DB01394,DB00622,0
DB06616,DB01698,0
DB00625,DB00122,2
DB12301,DB00530,0
DB13952,DB01220,3
DB06603,DB01333,3
DB08901,DB00091,36
DB00542,DB01289,17
DB00987,DB06201,3
DB11703,DB00872,0
DB01016,DB01195,0
DB03615,DB00285,1
DB06237,DB09238,34
DB01011,DB01242,1
DB01050,DB00866,8
DB08882,DB00184,4
DB00759,DB09338,10
DB06268,DB00472,0
DB00839,DB05812,0
DB06700,DB09205,1
DB00321,DB00841,88
DB00580,DB14064,15
DB00706,DB06412,0
DB11952,DB06403,4
DB09288,DB00435,1
DB09128,DB13783,9
DB01020,DB06282,1
DB00325,DB04846,13
DB00541,DB12015,3
DB00322,DB00349,1
DB00414,DB06287,6
DB11718,DB00197,3
DB06077,DB01013,11
DB08883,DB00738,0
DB11560,DB01251,0
DB00690,DB08910,2
DB00342,DB00250,0
DB06292,DB00802,6
DB00697,DB11986,5
DB00608,DB06209,1
DB04871,DB01085,0
DB09288,DB01048,1
DB00435,DB00881,2
DB06603,DB04920,0
DB02845,DB01297,20
DB12483,DB00224,0
DB11712,DB11586,4
DB09071,DB00694,0
DB01388,DB00246,5
DB01166,DB01215,1
DB09285,DB01405,38
DB00395,DB01080,2
DB00788,DB00115,1
DB00208,DB00390,1
DB00401,DB00220,0
DB09090,DB01214,14
DB11367,DB00760,1
DB01483,DB12093,2
DB00841,DB00871,2
DB00904,DB00953,2
DB00398,DB04216,0
DB07615,DB00763,0
DB11712,DB11613,4
DB00433,DB01065,2
DB00731,DB08877,1
DB11586,DB08873,0
DB00412,DB00624,1
DB06216,DB00542,8
DB00672,DB06725,49
DB11967,DB14568,4
DB00472,DB09285,32
DB00908,DB06152,14
DB06016,DB01136,8
DB01253,DB04817,9
DB01392,DB01388,0
DB00752,DB01233,2
DB00320,DB09238,24
DB01151,DB00794,3
DB08439,DB08899,3
DB00841,DB00940,31
DB00825,DB09063,20
DB04953,DB00978,5
DB06016,DB01129,0
DB04975,DB01466,0
DB00580,DB00195,8
DB00315,DB00796,8
DB00898,DB01110,0
DB11979,DB00912,0
DB01176,DB01155,5
DB09082,DB14011,31
DB01161,DB01355,2
DB01118,DB13074,5
DB00688,DB01224,1
DB06217,DB09227,14
DB00437,DB09082,1
DB09048,DB05271,0
DB05521,DB00904,0
DB04946,DB00458,0
DB01590,DB04905,3
DB01624,DB00602,3
DB00590,DB11943,3
DB14065,DB06203,17
DB01100,DB00822,0
DB00503,DB00550,22
DB08911,DB00563,3
DB00091,DB00582,0
DB08912,DB11995,3
DB14185,DB00301,3
DB05294,DB00752,0
DB00404,DB00697,2
DB00780,DB04842,2
DB00465,DB00342,0
DB01177,DB00370,0
DB13783,DB15685,9
DB00625,DB00669,2
DB00266,DB01405,12
DB06736,DB00598,8
DB14541,DB11915,0
DB08439,DB09198,0
DB01236,DB01234,3
DB08899,DB12278,1
DB00502,DB11952,4
DB00841,DB06016,9
DB06736,DB00359,1
DB11823,DB01064,9
DB00343,DB08881,0
DB06817,DB00398,0
DB00712,DB04920,1
DB00502,DB09099,4
DB00497,DB06218,2
DB04905,DB04868,0
DB00367,DB00959,4
DB00285,DB00909,2
DB00401,DB00982,1
DB00757,DB00184,0
DB00851,DB00909,10
DB01080,DB00543,7
DB00850,DB06442,0
DB01076,DB04832,0
DB00318,DB00839,1
DB08439,DB00993,1
DB09351,DB11638,0
DB00571,DB12693,0
DB00582,DB01195,5
DB12141,DB02709,0
DB01124,DB01698,0
DB01001,DB00381,8
DB00469,DB01001,1
DB09061,DB04832,2
DB09083,DB00904,40
DB00289,DB00280,5
DB00683,DB09128,2
DB00543,DB00871,6
DB12978,DB00682,3
DB01392,DB04861,8
DB01577,DB00647,72
DB14542,DB00845,0
DB01392,DB09216,9
DB15685,DB00575,8
DB00817,DB01274,5
DB08918,DB00465,32
DB13956,DB00641,0
DB11979,DB00938,0
DB11641,DB00620,3
DB00468,DB00503,4
DB11689,DB01218,0
DB06781,DB11827,19
DB00389,DB01168,22
DB00864,DB04838,36
DB00753,DB04957,5
DB13955,DB00418,3
DB08932,DB09236,13
DB01039,DB00717,0
DB08893,DB06595,0
DB00207,DB01275,0
DB09078,DB00637,5
DB00468,DB01097,11
DB01006,DB00216,3
DB00351,DB00857,3
DB01483,DB00752,0
DB06726,DB01218,0
DB00936,DB00582,0
DB00998,DB00398,0
DB00726,DB05039,5
DB00966,DB14066,15
DB04665,DB01248,18
DB09063,DB13946,3
DB06470,DB00176,2
DB00247,DB12532,0
DB01395,DB01167,0
DB00323,DB01062,7
DB00214,DB01053,1
DB00790,DB00849,13
DB00370,DB00598,0
DB00946,DB01151,0
DB01192,DB00570,0
DB00343,DB01101,0
DB01177,DB11753,0
DB13345,DB00401,8
DB01068,DB01142,7
DB01037,DB01026,0
DB01242,DB00187,5
DB09204,DB06207,27
DB01136,DB09038,12
DB01483,DB06268,0
DB04829,DB01151,0
DB11827,DB01045,3
DB00278,DB11619,6
DB01159,DB03575,2
DB00864,DB00035,1
DB06148,DB00264,0
DB13943,DB04957,0
DB11581,DB00300,4
DB00266,DB00412,0
DB00420,DB00933,2
DB00696,DB07615,24
DB00231,DB09167,2
DB00115,DB00780,1
DB01244,DB06684,0
DB00897,DB01200,2
DB00863,DB00928,1
DB00433,DB08912,0
DB00909,DB01352,2
DB01234,DB08912,3
DB01118,DB04817,3
DB11619,DB13003,4
DB01018,DB06736,6
DB03496,DB01026,0
DB00266,DB00242,18
DB01228,DB09049,0
DB00389,DB06209,44
DB00719,DB00333,5
DB00843,DB06691,2
DB01229,DB00715,0
DB00550,DB06603,2
DB00296,DB01036,1
DB00877,DB09039,4
DB09079,DB00136,3
DB00530,DB00759,0
DB13944,DB00621,0
DB00317,DB04868,0
DB00836,DB08868,20
DB00731,DB01018,1
DB08880,DB01016,1
DB01236,DB00883,0
DB08881,DB00482,1
DB00604,DB11581,0
DB00700,DB00962,10
DB00697,DB00755,2
DB00318,DB00390,1
DB01357,DB09330,3
DB08910,DB12093,2
DB00361,DB00313,0
DB12161,DB11633,0
DB01016,DB01039,1
DB00590,DB00436,12
DB00669,DB04840,8
DB00921,DB00359,0
DB00631,DB08808,13
DB00349,DB00622,7
DB01001,DB00436,10
DB00704,DB00546,2
DB00502,DB06211,1
DB02134,DB01195,0
DB01186,DB00810,7
DB01166,DB00762,0
DB00353,DB06153,9
DB00642,DB11817,2
DB06678,DB00297,0
DB00377,DB00962,7
DB00575,DB04948,42
DB01151,DB06603,0
DB04845,DB00687,4
DB00812,DB00351,1
DB09071,DB00705,0
DB01589,DB00176,2
DB00296,DB06211,1
DB00458,DB01182,0
DB00231,DB01169,1
DB09230,DB00359,17
DB00203,DB00912,12
DB00220,DB08934,1
DB00289,DB00312,2
DB04948,DB06287,0
DB11823,DB00712,9
DB01018,DB00810,7
DB01037,DB09280,0
DB01183,DB12371,2
DB00678,DB00384,15
DB14512,DB01064,35
DB09123,DB01011,3
DB08901,DB09119,3
DB00802,DB08910,2
DB12483,DB01220,3
DB06216,DB09166,2
DB01215,DB11915,1
DB00872,DB01234,0
DB00502,DB02709,4
DB12457,DB04216,4
DB09054,DB01200,0
DB01407,DB09128,6
DB05521,DB13179,4
DB00684,DB06262,1
DB09555,DB00622,0
DB09214,DB01420,1
DB00674,DB00661,0
DB11367,DB00635,1
DB06153,DB09231,24
DB00472,DB11901,4
DB14185,DB06290,0
DB01242,DB01006,0
DB13956,DB00468,0
DB15035,DB04905,3
DB01338,DB09167,7
DB00216,DB01041,7
DB00208,DB06595,3
DB00514,DB01411,0
DB00379,DB01167,0
DB01392,DB00705,0
DB01410,DB01283,23
DB00486,DB06701,7
DB00872,DB00530,0
DB00292,DB00571,6
DB00451,DB00353,0
DB09013,DB04896,4
DB00951,DB00764,11
DB00435,DB01135,1
DB15233,DB04725,0
DB00193,DB00867,31
DB04975,DB01104,0
DB00335,DB06207,27
DB12364,DB00203,4
DB01656,DB00435,0
DB09173,DB00608,0
DB00580,DB08899,1
DB00213,DB01001,1
DB00904,DB04842,2
DB12161,DB08864,0
DB01403,DB00214,8
DB00139,DB00328,16
DB01418,DB00599,3
DB06201,DB00313,4
DB00317,DB00537,0
DB00915,DB00264,4
DB00752,DB01064,2
DB00289,DB01259,5
DB03783,DB00444,0
DB06589,DB06218,0
DB01251,DB00469,49
DB00384,DB00881,15
DB01238,DB06725,9
DB00454,DB00035,87
DB08910,DB01151,7
DB00996,DB01036,7
DB00833,DB01166,1
DB11574,DB11828,0
DB04825,DB06736,15
DB00216,DB04743,9
DB09231,DB00246,5
DB00568,DB01135,37
DB00268,DB00325,2
DB00392,DB01352,7
DB01136,DB00927,0
DB01234,DB14538,2
DB09063,DB06228,4
DB00379,DB08864,0
DB00679,DB00863,0
DB01182,DB11837,0
DB00696,DB00695,8
DB00641,DB14631,3
DB01171,DB06700,41
DB00366,DB06756,6
DB00717,DB00317,0
DB00718,DB00356,1
DB00760,DB00934,1
DB13345,DB11952,0
DB00945,DB00292,1
DB09061,DB00477,2
DB00486,DB01466,7
DB11757,DB09013,0
DB00211,DB01193,6
DB13953,DB01177,0
DB00404,DB05676,3
DB00182,DB13928,28
DB00178,DB14539,6
DB01242,DB09291,0
DB01151,DB00363,0
DB00541,DB01129,0
DB01218,DB12015,0
DB06738,DB00588,0
DB11791,DB00769,11
DB00502,DB09073,4
DB01172,DB00946,18
DB06212,DB00790,70
DB00819,DB00698,10
DB00675,DB00543,0
DB09068,DB01131,0
DB00454,DB01028,2
DB00744,DB00540,0
DB00467,DB06217,5
DB09102,DB00834,0
DB06702,DB00850,0
DB13946,DB00633,47
DB00468,DB09063,4
DB09054,DB01333,3
DB06218,DB00543,7
DB00486,DB00186,7
DB08880,DB13946,1
DB01116,DB01352,2
DB13953,DB00322,0
DB01071,DB01591,5
DB00635,DB01384,2
DB00316,DB01221,1
DB00382,DB00400,3
DB06218,DB00591,3
DB03783,DB01454,0
DB01016,DB00351,6
DB01283,DB00231,1
DB00500,DB06701,9
DB01171,DB06268,13
DB12015,DB06442,3
DB00949,DB00283,5
DB11712,DB01098,0
DB01558,DB00969,0
DB00185,DB06595,0
DB01274,DB11943,5
DB06506,DB00715,0
DB00197,DB00537,12
DB08922,DB00425,7
DB00806,DB00564,11
DB00402,DB01275,0
DB00812,DB01117,0
DB05018,DB04868,0
DB00933,DB00685,5
DB11737,DB13867,0
DB00712,DB00441,1
DB01283,DB00980,1
DB01234,DB00436,75
DB00518,DB13874,0
DB01001,DB09195,1
DB00857,DB00678,0
DB05246,DB09351,25
DB01064,DB00401,8
DB00514,DB09280,0
DB00962,DB11633,0
DB01224,DB01220,3
DB00501,DB01072,30
DB00533,DB01169,1
DB01184,DB00338,0
DB13955,DB00317,1
DB00115,DB01115,1
DB11718,DB00726,0
DB00881,DB01059,30
DB11730,DB00951,0
DB06077,DB11951,2
DB09173,DB09167,0
DB00593,DB01023,14
DB00270,DB00796,15
DB13944,DB01065,0
DB09119,DB01151,7
DB01016,DB00208,0
DB00266,DB01204,18
DB00734,DB00897,2
DB00193,DB00604,21
DB00932,DB00590,0
DB00669,DB06716,2
DB14011,DB01080,2
DB00250,DB00668,0
DB00718,DB06154,1
DB01223,DB00433,0
DB08877,DB01873,0
DB00938,DB14568,5
DB09073,DB00673,0
DB11730,DB01220,3
DB00688,DB00295,0
DB00564,DB00461,3
DB08838,DB08897,2
DB04884,DB01005,0
DB00740,DB00184,0
DB01411,DB00426,0
DB01009,DB01024,1
DB14583,DB01011,3
DB06605,DB13919,0
DB11640,DB06176,5
DB00864,DB01175,5
DB00908,DB01435,0
DB00404,DB01369,0
DB01075,DB05676,3
DB00843,DB09232,20
DB00749,DB09026,79
DB00325,DB04574,1
DB04908,DB09295,9
DB01229,DB01380,3
DB13345,DB00214,8
DB04817,DB04574,1
DB06695,DB13944,44
DB13783,DB00454,1
DB09049,DB11633,4
DB00342,DB00635,0
DB00395,DB00193,2
DB01100,DB11586,0
DB11273,DB00307,3
DB00490,DB00409,0
DB00997,DB04839,0
DB00563,DB01483,3
DB00292,DB00397,9
DB00633,DB01589,2
DB12161,DB04884,0
DB11689,DB13867,0
DB01039,DB08882,0
DB08865,DB00647,0
DB00395,DB00951,0
DB01591,DB00297,0
DB04557,DB00549,0
DB09239,DB00359,17
DB00391,DB00898,7
DB06710,DB11943,1
DB04946,DB00619,0
DB00571,DB00960,15
DB00945,DB09071,1
DB00631,DB01601,4
DB04946,DB12015,0
DB08922,DB09078,0
DB00318,DB00940,2
DB00356,DB01242,2
DB04861,DB00706,27
DB11689,DB14575,0
DB00346,DB01075,5
DB04828,DB13345,9
DB00546,DB06702,7
DB09061,DB00295,2
DB01166,DB06203,1
DB12070,DB01171,0
DB01100,DB11574,0
DB00202,DB00588,78
DB00346,DB08932,13
DB01135,DB09068,7
DB04630,DB00903,35
DB00342,DB09231,0
DB00315,DB00695,8
DB00945,DB08912,3
DB09295,DB06700,32
DB00263,DB09078,5
DB00446,DB06813,2
DB00206,DB06678,2
DB01116,DB01192,2
DB00987,DB01587,0
DB00864,DB01380,36
DB11963,DB11730,0
DB00780,DB13919,13
DB00255,DB09330,1
DB14975,DB01138,0
DB00737,DB04946,2
DB00418,DB03575,2
DB00454,DB00959,3
DB00465,DB08807,8
DB01014,DB00819,2
DB05812,DB01204,0
DB00872,DB00698,10
DB00414,DB00502,6
DB00425,DB11963,0
DB09244,DB00755,27
DB05351,DB12245,0
DB08895,DB00763,0
DB00737,DB09245,2
DB09080,DB09285,9
DB09054,DB09071,0
DB00247,DB07348,4
DB01015,DB00495,67
DB13954,DB11827,0
DB00682,DB00327,1
DB00695,DB00465,6
DB00396,DB01176,0
DB00851,DB11817,2
DB00688,DB00482,0
DB01191,DB00792,0
DB00313,DB13944,3
DB13954,DB00502,4
DB00465,DB00273,1
DB11273,DB01656,0
DB00285,DB06335,17
DB00339,DB11156,1
DB09230,DB01065,6
DB00694,DB00762,2
DB00788,DB00884,32
DB00683,DB01698,4
DB00696,DB00211,45
DB09299,DB06442,3
DB01435,DB00897,1
DB06237,DB01018,34
DB06287,DB00433,0
DB00401,DB00734,13
DB06637,DB00243,4
DB00661,DB11855,1
DB13955,DB01645,0
DB01320,DB06152,4
DB00358,DB09205,37
DB11718,DB01175,4
DB01059,DB00333,5
DB01029,DB00605,33
DB00349,DB05928,0
DB01256,DB06174,0
DB00206,DB09236,13
DB00575,DB00857,0
