Drug1_ID,Drug2_ID,Y,Neg samples
DB06216,DB00915,19,DB01589$t
DB00335,DB00472,72,DB00960$t
DB00935,DB01580,24,DB08807$h
DB13179,DB00582,46,DB00909$t
DB00227,DB01406,72,DB00165$h
DB00295,DB00191,68,DB09049$t
DB00625,DB00188,46,DB01196$t
DB00395,DB00285,48,DB01060$t
DB00615,DB04920,74,DB01423$t
DB00318,DB00996,48,DB01587$h
DB00541,DB08865,72,DB09055$t
DB01261,DB04855,46,DB01357$h
DB00180,DB00246,46,DB06262$t
DB06724,DB01708,2,DB00793$h
DB00379,DB00932,46,DB06636$h
DB00543,DB00949,48,DB00453$h
DB00514,DB01239,48,DB00515$t
DB00332,DB00813,48,DB00210$t
DB00266,DB09323,5,DB06237$h
DB00726,DB09074,46,DB00963$t
DB00323,DB01115,48,DB00704$t
DB01589,DB06153,48,DB04868$t
DB04839,DB00629,74,DB00178$h
DB08943,DB01244,48,DB04868$h
DB01179,DB00338,46,DB00903$t
DB01463,DB00434,48,DB13142$h
DB00392,DB00802,48,DB00250$h
DB00370,DB00892,15,DB01032$h
DB00295,DB00393,48,DB00283$h
DB00404,DB09224,48,DB00480$t
DB01605,DB00428,74,DB00885$h
DB00497,DB06690,48,DB09120$t
DB01355,DB00304,69,DB01592$t
DB00559,DB00281,74,DB00208$h
DB00979,DB00802,48,DB06402$h
DB01023,DB00196,72,DB00368$t
DB00295,DB00503,46,DB04842$t
DB00472,DB01072,46,DB11254$t
DB01192,DB00834,72,DB09070$h
DB00675,DB00177,46,DB01185$h
DB01319,DB06717,72,DB01614$h
DB00866,DB00238,46,DB01575$t
DB00413,DB00790,48,DB01165$t
DB09477,DB00482,48,DB11315$t
DB00371,DB00892,48,DB00556$t
DB01236,DB00184,46,DB00851$t
DB00635,DB06412,73,DB13872$t
DB00744,DB00176,46,DB06201$t
DB01247,DB00334,48,DB00429$t
DB01086,DB00285,48,DB09094$t
DB01384,DB04868,46,DB00776$h
DB05271,DB00619,46,DB00981$t
DB09082,DB00436,82,DB06603$t
DB00537,DB00656,19,DB01192$h
DB00807,DB00961,48,DB13153$h
DB00726,DB06204,15,DB06771$t
DB00921,DB00996,15,DB01057$t
DB00974,DB00554,5,DB00700$t
DB00805,DB00797,59,DB09128$t
DB00757,DB00557,19,DB11994$t
DB00812,DB06335,74,DB00388$t
DB01400,DB01062,69,DB01170$t
DB08899,DB01130,74,DB01288$h
DB00800,DB09477,59,DB01553$t
DB04845,DB12332,46,DB08887$t
DB08815,DB01544,48,DB00740$h
DB00963,DB01384,48,DB05812$t
DB00854,DB01452,48,DB06243$h
DB09297,DB00208,46,DB00719$h
DB09084,DB09095,48,DB01412$t
DB08922,DB04841,48,DB09223$h
DB00435,DB09286,48,DB00564$t
DB00615,DB00842,3,DB00828$h
DB00924,DB00220,46,DB06148$t
DB00292,DB04842,48,DB00884$h
DB00341,DB01501,48,DB13323$t
DB00418,DB06282,48,DB00517$h
DB00872,DB01589,72,DB00150$t
DB00518,DB00224,46,DB01370$h
DB00732,DB00381,20,DB01113$h
DB00875,DB01221,48,DB00862$h
DB00721,DB01068,48,DB01176$h
DB00839,DB06335,8,DB09030$t
DB01203,DB08981,36,DB00440$t
DB00328,DB00991,48,DB08799$t
DB01463,DB09085,48,DB08916$h
DB06616,DB01206,72,DB09295$h
DB00997,DB00328,72,DB11828$t
DB01023,DB00224,46,DB00957$t
DB00584,DB09074,46,DB01764$t
DB00312,DB01259,74,DB00231$h
DB00275,DB00735,48,DB00643$t
DB00645,DB00949,48,DB06016$h
DB00753,DB00458,48,DB00457$h
DB01065,DB06144,48,DB01041$t
DB01041,DB04844,15,DB00267$t
DB01355,DB00774,29,DB00900$t
DB00371,DB09286,48,DB00727$t
DB00652,DB04844,48,DB00736$h
DB00409,DB09071,48,DB09021$h
DB00691,DB01348,59,DB08827$h
DB00589,DB01169,48,DB08797$h
DB04938,DB00834,72,DB01154$t
DB00679,DB01114,81,DB08877$t
DB00648,DB00872,74,DB00354$t
DB00813,DB00409,48,DB00845$t
DB01418,DB01327,5,DB08970$h
DB00959,DB01264,72,DB00698$h
DB01154,DB00571,59,DB09119$t
DB01384,DB00232,82,DB01156$h
DB00813,DB01106,48,DB06725$t
DB00850,DB01463,48,DB00531$h
DB01545,DB00494,48,DB09070$t
DB00436,DB00940,72,DB11268$h
DB01392,DB00370,72,DB00553$h
DB00388,DB01193,48,DB00892$h
DB00677,DB01090,69,DB06706$h
DB01221,DB01236,48,DB04865$h
DB00773,DB06290,72,DB00943$t
DB00844,DB09338,48,DB01415$t
DB01107,DB01026,46,DB09134$t
DB01041,DB00742,48,DB01575$h
DB06268,DB00582,46,DB00320$h
DB01198,DB01167,72,DB01122$h
DB00208,DB06413,46,DB00146$h
DB00531,DB02546,14,DB00829$h
DB00182,DB00598,48,DB00728$h
DB01244,DB00951,46,DB09094$t
DB08881,DB00827,32,DB00591$h
DB00519,DB01197,48,DB00537$t
DB00854,DB01587,48,DB00720$t
DB11614,DB09048,72,DB01656$t
DB00927,DB00625,46,DB00440$t
DB00559,DB09118,72,DB01064$t
DB00347,DB05812,72,DB01406$h
DB00604,DB00793,72,DB00559$t
DB01215,DB01159,48,DB01034$h
DB01035,DB06589,19,DB00180$t
DB01267,DB00737,48,DB05381$t
DB01159,DB00883,48,DB11315$h
DB01399,DB01088,69,DB09449$t
DB08860,DB01098,72,DB00757$h
DB00945,DB01097,46,DB06782$t
DB00358,DB00176,46,DB08822$h
DB06696,DB00768,71,DB00849$h
DB00818,DB01158,48,DB11362$h
DB09091,DB01233,48,DB01413$h
DB01282,DB00960,48,DB00651$h
DB00743,DB00834,19,DB06282$t
DB04743,DB07615,48,DB01399$t
DB01227,DB00950,48,DB09137$h
DB00875,DB00218,19,DB00827$h
DB01614,DB06770,48,DB00765$t
DB00402,DB00842,48,DB00585$h
DB01175,DB00285,19,DB01583$t
DB01440,DB04896,48,DB09101$t
DB05109,DB09063,72,DB00487$t
DB00796,DB00999,55,DB06788$h
DB01595,DB09054,46,DB00392$t
DB00474,DB00296,48,DB01607$h
DB00953,DB01403,48,DB01332$h
DB11581,DB02703,72,DB00350$t
DB00564,DB01263,3,DB01011$t
DB01242,DB04898,72,DB01144$t
DB00252,DB00808,3,DB00379$h
DB00908,DB09104,71,DB01063$h
DB01178,DB01175,48,DB01282$t
DB00933,DB01193,59,DB06689$t
DB09242,DB01144,48,DB09000$t
DB00337,DB04743,48,DB06742$h
DB00346,DB06826,59,DB00378$t
DB00435,DB09026,48,DB00604$t
DB09041,DB00230,48,DB13231$h
DB04861,DB00841,13,DB01267$t
DB00421,DB00999,48,DB00545$t
DB00835,DB06700,48,DB00788$t
DB01224,DB01155,19,DB00854$h
DB01394,DB00289,72,DB05990$t
DB01071,DB01156,72,DB00671$h
DB00498,DB00812,5,DB00362$h
DB00813,DB09048,72,DB00922$t
DB01037,DB00883,48,DB00546$t
DB09117,DB00186,15,DB01186$t
DB09063,DB01137,19,DB00267$h
DB01367,DB00212,59,DB00254$t
DB00754,DB00285,48,DB01060$t
DB09075,DB04574,74,DB00321$t
DB00892,DB00794,48,DB00708$h
DB01418,DB01050,5,DB00884$h
DB01159,DB00333,46,DB11135$h
DB01174,DB01392,3,DB00337$h
DB00571,DB00880,48,DB00396$h
DB01065,DB01095,46,DB01299$h
DB01221,DB01224,48,DB01415$t
DB00618,DB09324,69,DB13873$h
DB00573,DB08439,48,DB09034$h
DB01240,DB00887,48,DB00402$t
DB09215,DB01240,69,DB09087$h
DB00615,DB00956,74,DB00217$t
DB00385,DB01435,71,DB00770$h
DB00589,DB00625,48,DB01159$t
DB00960,DB01023,48,DB00582$t
DB00822,DB09065,46,DB00794$h
DB04844,DB00710,19,DB00355$t
DB00872,DB00377,72,DB01708$h
DB08922,DB00748,48,DB00547$t
DB00370,DB09280,72,DB01160$t
DB00564,DB01618,48,DB01226$t
DB00800,DB09279,48,DB00456$t
DB00962,DB01202,48,DB06826$t
DB06402,DB00916,19,DB00951$h
DB00880,DB01337,72,DB08895$t
DB00209,DB00470,84,DB06706$h
DB00257,DB08934,74,DB00220$t
DB01544,DB01104,46,DB06723$t
DB01267,DB00458,36,DB00709$t
DB09345,DB01106,48,DB00307$h
DB09232,DB09026,48,DB00797$h
DB00802,DB00356,48,DB08880$t
DB00296,DB00808,48,DB09342$h
DB00700,DB01401,36,DB09280$t
DB06739,DB00620,48,DB11156$h
DB01587,DB06204,15,DB00838$t
DB00559,DB01410,74,DB00276$h
DB01238,DB01072,72,DB00369$t
DB01159,DB00754,48,DB01138$h
DB00623,DB01103,72,DB13747$h
DB00682,DB00322,46,DB01197$h
DB01236,DB00571,48,DB00184$t
DB00490,DB06820,46,DB00829$h
DB09285,DB01283,48,DB00523$h
DB00857,DB00681,69,DB11915$t
DB00588,DB00257,46,DB00120$t
DB00295,DB01340,48,DB06715$t
DB01576,DB01403,46,DB01018$t
DB01545,DB00747,48,DB00736$t
DB00482,DB08971,48,DB01111$t
DB00425,DB04794,72,DB04930$t
DB01219,DB00413,31,DB06709$t
DB06263,DB01628,71,DB00199$h
DB09245,DB01291,48,DB09290$h
DB09245,DB09477,59,DB00700$t
DB01355,DB00980,48,DB08996$t
DB00753,DB00924,48,DB09218$h
DB00584,DB00727,48,DB08932$h
DB09080,DB01132,46,DB01200$t
DB00477,DB05812,72,DB00832$h
DB00409,DB09009,48,DB00469$t
DB00237,DB06690,48,DB00256$t
DB06144,DB01018,48,DB00776$t
DB00897,DB00934,48,DB01026$t
DB00850,DB00748,48,DB00027$h
DB12070,DB00908,46,DB09040$h
DB00940,DB09272,38,DB00421$t
DB01002,DB00881,48,DB01420$h
DB01551,DB01412,48,DB01324$h
DB00798,DB01600,71,DB00920$h
DB00969,DB06636,46,DB00165$h
DB00784,DB00903,28,DB09104$t
DB01563,DB01614,48,DB00351$t
DB00922,DB00903,48,DB01240$t
DB00312,DB00409,48,DB04272$t
DB00541,DB09073,72,DB00208$t
DB00543,DB00701,72,DB09204$h
DB00678,DB01263,46,DB11148$t
DB01201,DB01024,74,DB02546$h
DB09280,DB08883,74,DB00152$t
DB00686,DB09543,5,DB01357$h
DB04839,DB00502,74,DB09283$t
DB00363,DB00263,19,DB11268$t
DB00794,DB01105,3,DB00791$h
DB00794,DB13158,74,DB06216$t
DB00861,DB08816,48,DB00963$t
DB05351,DB08912,74,DB00205$h
DB00988,DB00715,46,DB00280$t
DB00503,DB00468,74,DB00957$h
DB00270,DB00196,72,DB06268$t
DB01578,DB00945,71,DB00351$h
DB01235,DB04871,46,DB00257$h
DB00199,DB08880,72,DB00666$t
DB01064,DB00277,74,DB09338$h
DB00628,DB01264,46,DB08875$t
DB11828,DB00582,46,DB01273$t
DB01095,DB00973,72,DB11737$h
DB00873,DB04573,72,DB00923$h
DB00178,DB00905,59,DB01264$t
DB01245,DB00694,39,DB09256$h
DB00683,DB00575,48,DB12278$h
DB09270,DB01229,72,DB01254$h
DB08822,DB00482,48,DB09286$h
DB08882,DB00277,74,DB01090$h
DB00564,DB09082,3,DB11235$h
DB00936,DB00873,48,DB00266$h
DB00814,DB00440,46,DB00794$t
DB00682,DB09084,5,DB01174$t
DB06772,DB00293,48,DB00907$h
DB01097,DB01044,26,DB01097$t
DB01143,DB00631,48,DB09156$t
DB00933,DB00598,59,DB01226$t
DB01008,DB08943,72,DB11699$t
DB08899,DB01394,74,DB11363$t
DB01021,DB01409,72,DB00692$t
DB06480,DB06772,72,DB01708$h
DB00385,DB00529,56,DB01086$t
DB00266,DB00861,5,DB00254$h
DB00203,DB00246,46,DB00747$h
DB00246,DB05246,48,DB01418$h
DB00708,DB00484,15,DB00650$h
DB00686,DB09216,5,DB09275$t
DB00653,DB08883,15,DB00838$h
DB00829,DB01615,48,DB06480$t
DB00494,DB00484,15,DB01397$t
DB00285,DB06700,48,DB00492$h
DB00682,DB00814,5,DB01234$h
DB01002,DB00227,46,DB08931$t
DB01189,DB06288,48,DB01423$t
DB00866,DB00608,46,DB00563$t
DB01041,DB00977,80,DB06723$t
DB00542,DB00622,48,DB01567$t
DB06292,DB01124,46,DB00723$t
DB01297,DB01050,36,DB13231$t
DB00842,DB00737,48,DB00583$h
DB08860,DB04794,72,DB00378$t
DB00647,DB01255,68,DB00737$h
DB00673,DB03756,3,DB00295$h
DB04846,DB07615,36,DB00721$h
DB06201,DB00423,48,DB00528$h
DB00872,DB00598,48,DB00804$h
DB01124,DB04878,8,DB00316$h
DB00697,DB00489,24,DB00782$t
DB00921,DB09296,72,DB01158$h
DB00697,DB01020,48,DB00456$h
DB00653,DB00399,74,DB01139$t
DB00245,DB01104,46,DB00560$t
DB08910,DB00243,72,DB03796$t
DB00468,DB00657,59,DB09198$h
DB00349,DB08864,74,DB00405$t
DB00405,DB00754,48,DB00740$h
DB01054,DB00653,48,DB05812$h
DB00727,DB00960,48,DB01098$h
DB09119,DB00255,74,DB01291$h
DB00214,DB01078,48,DB00523$h
DB09034,DB00508,15,DB00631$h
DB01624,DB06282,48,DB00830$t
DB00238,DB01128,3,DB08795$h
DB01067,DB01072,46,DB00688$t
DB01268,DB01124,8,DB00969$h
DB00643,DB01149,46,DB00239$t
DB04844,DB01189,19,DB05245$t
DB00208,DB01072,46,DB01203$t
DB00246,DB00268,31,DB09034$t
DB00588,DB08873,72,DB01081$t
DB00296,DB06290,72,DB01178$h
DB01563,DB01106,48,DB00256$t
DB00252,DB11921,3,DB00846$h
DB09330,DB00978,74,DB06702$h
DB00287,DB01348,59,DB01685$t
DB06480,DB00741,72,DB01095$t
DB00663,DB00772,48,DB00356$h
DB04743,DB00764,48,DB00494$h
DB00641,DB01076,48,DB08897$t
DB06772,DB08875,48,DB11256$t
DB00586,DB08881,72,DB06654$t
DB00683,DB00807,48,DB09488$h
DB00381,DB01076,48,DB13595$t
DB00273,DB00697,48,DB08869$h
DB01614,DB00906,48,DB00793$t
DB00528,DB00692,59,DB09257$h
DB00495,DB00273,46,DB02187$t
DB09342,DB00450,15,DB01319$t
DB00275,DB01210,48,DB00201$t
DB00248,DB00845,48,DB00586$t
DB01215,DB09063,72,DB09014$h
DB00435,DB00436,48,DB00198$t
DB00223,DB00976,72,DB01626$h
DB01177,DB06725,71,DB01567$h
DB01551,DB01151,46,DB11362$t
DB08881,DB00481,74,DB00966$t
DB00499,DB09118,72,DB09212$h
DB01609,DB00448,74,DB01489$t
DB00399,DB06263,23,DB06700$h
DB01359,DB01612,48,DB01100$t
DB09286,DB00768,48,DB01100$t
DB00295,DB00673,72,DB01199$h
DB08865,DB00188,19,DB09156$h
DB00280,DB04855,46,DB01017$t
DB08439,DB00359,72,DB01289$h
DB00425,DB00633,15,DB01558$h
DB06739,DB00588,48,DB00360$h
DB08899,DB01138,74,DB09414$t
DB06684,DB00540,48,DB01294$t
DB00246,DB01086,48,DB00181$h
DB05676,DB01410,48,DB01171$h
DB00844,DB01576,68,DB06696$t
DB01396,DB09054,46,DB09067$t
DB01039,DB00285,46,DB06786$t
DB01054,DB00263,46,DB00220$h
DB00594,DB01050,36,DB00252$t
DB00327,DB00323,48,DB00469$h
DB06237,DB12332,72,DB01232$h
DB01397,DB00282,74,DB00575$h
DB00332,DB00203,46,DB00649$t
DB01215,DB00588,48,DB00199$h
DB00475,DB01623,48,DB09156$h
DB00735,DB00770,69,DB00323$t
DB06712,DB09070,59,DB08800$t
DB01224,DB00434,48,DB01054$t
DB00818,DB00619,46,DB01359$h
DB00842,DB00801,48,DB00608$h
DB06786,DB00674,48,DB06810$t
DB06203,DB00277,74,DB00430$h
DB01433,DB00906,48,DB00417$h
DB01214,DB08880,36,DB00501$t
DB01595,DB00961,48,DB00239$t
DB06016,DB00413,69,DB06825$t
DB00230,DB13872,7,DB00951$h
DB00182,DB09273,48,DB00922$t
DB01196,DB01232,46,DB00678$t
DB00541,DB09054,72,DB08811$h
DB01340,DB01143,59,DB00288$t
DB08893,DB01200,70,DB01410$h
DB04839,DB01136,74,DB00301$h
DB01154,DB01151,3,DB12070$h
DB00486,DB00381,48,DB04794$t
DB01171,DB01622,48,DB00537$t
DB00615,DB00688,3,DB00430$h
DB00844,DB00214,48,DB01085$t
DB00268,DB04855,46,DB06736$h
DB06777,DB04868,46,DB01078$t
DB00544,DB01097,48,DB01301$t
DB01250,DB09288,56,DB01624$h
DB00708,DB09166,48,DB01403$h
DB11126,DB00401,69,DB00836$t
DB09167,DB00584,72,DB01222$h
DB00748,DB01211,46,DB00633$t
DB01193,DB00765,59,DB00588$h
DB01614,DB00612,59,DB00675$h
DB00315,DB01069,48,DB01224$h
DB00213,DB00182,17,DB00604$t
DB00966,DB09235,59,DB01224$h
DB00794,DB08865,74,DB00582$h
DB00539,DB00697,19,DB00327$t
DB04908,DB00557,15,DB12001$t
DB00396,DB00285,46,DB00191$t
DB00188,DB01181,10,DB01030$t
DB01397,DB00770,69,DB00630$h
DB00388,DB00723,48,DB08906$h
DB00648,DB06702,74,DB00981$t
DB01082,DB01250,71,DB05015$h
DB00818,DB00790,48,DB00623$t
DB09215,DB09288,48,DB08799$t
DB00744,DB09073,72,DB00744$t
DB00633,DB09009,48,DB00998$h
DB00245,DB00854,48,DB01200$h
DB00780,DB00956,48,DB01130$h
DB06016,DB01601,46,DB05246$t
DB12332,DB00188,46,DB02187$h
DB00734,DB01252,69,DB01275$h
DB00179,DB00620,48,DB00980$t
DB01179,DB01092,57,DB11989$t
DB00014,DB01036,19,DB01197$h
DB00945,DB00884,48,DB06212$h
DB01353,DB00472,48,DB09276$h
DB08984,DB09218,48,DB00838$h
DB01086,DB06288,48,DB00256$h
DB00813,DB01623,48,DB06616$t
DB06723,DB00153,72,DB00820$t
DB01396,DB00220,46,DB01544$t
DB00559,DB00528,74,DB03793$h
DB01558,DB09071,48,DB09241$t
DB00541,DB00520,72,DB00586$h
DB01233,DB01224,48,DB06261$t
DB01247,DB00296,48,DB00888$h
DB00328,DB00827,26,DB00760$t
DB00310,DB00519,48,DB06217$h
DB01023,DB01054,59,DB01878$t
DB11348,DB09231,69,DB00553$h
DB01623,DB00807,48,DB01501$h
DB11730,DB01184,32,DB00550$h
DB08932,DB00199,46,DB06691$t
DB09075,DB00440,72,DB01168$t
DB00945,DB08905,48,DB00344$t
DB00842,DB09054,46,DB00677$t
DB00373,DB00397,13,DB09183$t
DB00564,DB01050,3,DB08873$h
DB04868,DB00622,19,DB00935$h
DB09279,DB01367,48,DB01206$h
DB00645,DB01114,48,DB00947$t
DB01609,DB05541,74,DB04855$h
DB01214,DB09288,36,DB00259$h
DB01161,DB08918,48,DB00633$h
DB00091,DB02709,56,DB01332$t
DB00521,DB00420,46,DB04575$t
DB01409,DB01403,46,DB09070$h
DB00445,DB00573,71,DB00215$h
DB00814,DB00675,46,DB00753$t
DB00186,DB00697,48,DB01089$t
DB01380,DB06636,46,DB00746$t
DB00918,DB01626,46,DB00727$t
DB01324,DB00531,48,DB04845$t
DB01068,DB00486,15,DB01037$h
DB06480,DB00570,72,DB00415$t
DB04920,DB01235,29,DB00442$t
DB01100,DB01551,48,DB08932$t
DB00849,DB00458,3,DB00217$h
DB00699,DB01319,48,DB01028$h
DB00499,DB05521,46,DB00946$t
DB00738,DB06694,48,DB00950$h
DB00678,DB00169,46,DB08828$t
DB00611,DB01239,48,DB01139$t
DB00696,DB02703,72,DB09124$t
DB06738,DB00199,46,DB00445$h
DB00987,DB01156,72,DB06813$h
DB06725,DB09091,48,DB00681$h
DB00813,DB00310,48,DB00624$t
DB08938,DB13158,2,DB06825$h
DB00612,DB01203,48,DB01553$h
DB00807,DB00413,31,DB08883$t
DB09009,DB12532,48,DB09153$t
DB01182,DB06699,19,DB00169$t
DB00586,DB00687,48,DB01089$t
DB06414,DB09065,46,DB01078$t
DB00203,DB09119,46,DB01067$t
DB00231,DB01142,48,DB04846$t
DB00280,DB01263,46,DB00006$t
DB00297,DB00768,48,DB00283$h
DB09280,DB00906,3,DB00912$h
DB06263,DB00512,56,DB01222$t
DB00091,DB01042,56,DB01061$t
DB08881,DB01059,32,DB01329$h
DB00325,DB09070,59,DB08971$h
DB01074,DB00619,46,DB09300$t
DB00408,DB00283,48,DB00870$t
DB00606,DB01023,59,DB06690$t
DB00738,DB04920,48,DB00695$t
DB00408,DB01174,48,DB01093$t
DB00866,DB12598,36,DB00853$h
DB00266,DB09324,5,DB00882$h
DB00755,DB01136,48,DB03619$t
DB00335,DB08880,36,DB01218$t
DB00266,DB00417,5,DB00687$h
DB08912,DB00201,74,DB06203$h
DB00353,DB00502,48,DB00590$t
DB00421,DB06292,48,DB01219$h
DB00585,DB01026,74,DB00715$t
DB00521,DB00752,46,DB00250$t
DB00323,DB00964,48,DB06654$t
DB00402,DB00904,48,DB01211$h
DB00712,DB01260,48,DB00493$t
DB01201,DB00503,3,DB08996$h
DB01037,DB01242,48,DB00919$h
DB00914,DB00420,46,DB01157$h
DB00214,DB01241,46,DB08814$h
DB01201,DB00252,3,DB06827$h
DB00477,DB01072,46,DB00182$h
DB01614,DB00980,48,DB06739$t
DB00312,DB00674,3,DB00551$t
DB00559,DB01589,74,DB01587$h
DB00436,DB00331,69,DB06605$h
DB00514,DB06603,72,DB00120$h
DB00334,DB00228,48,DB08889$h
DB00945,DB00443,48,DB00781$t
DB00297,DB04855,46,DB00908$h
DB11613,DB01026,46,DB01351$h
DB00502,DB08910,48,DB00602$h
DB01282,DB00270,48,DB00227$h
DB01614,DB11148,48,DB00852$t
DB00285,DB00575,84,DB06595$h
DB00972,DB00827,26,DB01367$h
DB00278,DB01026,46,DB00550$t
DB01119,DB04948,59,DB00316$h
DB00313,DB00950,48,DB00371$t
DB08807,DB00179,36,DB00260$t
DB00245,DB06595,46,DB00710$h
DB00477,DB01240,48,DB00502$t
DB06216,DB09225,48,DB04841$h
DB01412,DB00951,46,DB00419$h
DB00477,DB00708,48,DB06237$t
DB00297,DB00608,46,DB08976$h
DB01320,DB01002,3,DB00952$h
DB00204,DB00639,72,DB00327$h
DB00246,DB00697,19,DB00652$t
DB00428,DB09218,71,DB09070$h
DB00218,DB05039,19,DB01351$h
DB01045,DB01054,3,DB00996$h
DB13142,DB01070,48,DB00158$t
DB01440,DB00625,48,DB01212$t
DB00469,DB00605,48,DB01010$h
DB09245,DB00327,48,DB00842$h
DB01320,DB00980,3,DB00420$h
DB00754,DB04896,48,DB00654$t
DB00502,DB08816,46,DB01356$t
DB00091,DB01244,48,DB04552$h
DB00617,DB02703,72,DB11315$t
DB00219,DB01173,48,DB00880$t
DB04946,DB08868,19,DB00443$h
DB00425,DB00264,46,DB00721$t
DB00714,DB00275,48,DB00434$h
DB00231,DB01018,48,DB00006$h
DB00195,DB09218,36,DB00678$h
DB06616,DB00390,72,DB04575$h
DB00425,DB01243,72,DB00262$t
DB00758,DB00359,46,DB13158$t
DB00297,DB06288,48,DB09244$h
DB00320,DB01063,48,DB01094$t
DB00854,DB00950,48,DB00706$h
DB06820,DB09090,48,DB08932$h
DB01216,DB00091,46,DB01100$t
DB00540,DB00169,46,DB00668$h
DB00691,DB08439,48,DB00395$t
DB06739,DB09330,72,DB00302$h
DB01600,DB00467,26,DB11135$h
DB00854,DB00754,48,DB11793$t
DB06204,DB00220,46,DB00979$t
DB00182,DB00612,59,DB11575$h
DB01095,DB09120,72,DB09215$t
DB01115,DB00277,46,DB00581$t
DB00207,DB00582,46,DB01185$h
DB09083,DB09330,72,DB01073$h
DB09080,DB00544,46,DB09094$t
DB00699,DB00501,46,DB00259$t
DB11348,DB08992,69,DB02638$t
DB00661,DB00975,48,DB00915$t
DB00433,DB00951,46,DB00539$h
DB09245,DB00335,59,DB09156$h
DB00196,DB06287,76,DB04967$t
DB02709,DB06737,48,DB01206$h
DB06813,DB03585,72,DB00212$t
DB09071,DB01104,48,DB00256$h
DB01175,DB00207,19,DB05990$h
DB00688,DB00945,48,DB09224$t
DB00497,DB06708,46,DB01267$t
DB01558,DB00215,46,DB00170$t
DB13783,DB00819,69,DB00978$t
DB00519,DB01214,48,DB04711$t
DB01242,DB00211,83,DB00876$t
DB00420,DB00897,48,DB00622$t
DB06335,DB00673,72,DB08994$h
DB00498,DB00412,5,DB00277$t
DB01325,DB01116,72,DB01338$h
DB00568,DB00195,46,DB00602$t
DB07615,DB01296,52,DB00622$t
DB00599,DB09009,48,DB11156$t
DB09093,DB09268,69,DB00245$t
DB08820,DB00283,72,DB00904$h
DB00813,DB00818,48,DB00921$h
DB01595,DB00726,48,DB00288$t
DB00162,DB00210,48,DB00666$t
DB01100,DB01466,48,DB05990$h
DB00972,DB09084,48,DB00932$t
DB09285,DB00735,48,DB08860$t
DB00834,DB09063,72,DB06268$t
DB00220,DB00419,69,DB00634$t
DB00564,DB00814,3,DB00166$h
DB00336,DB00468,46,DB08824$t
DB00499,DB00199,46,DB09112$h
DB00560,DB09320,69,DB01578$h
DB01159,DB09073,72,DB01614$t
DB09345,DB00967,48,DB11596$h
DB00252,DB08439,3,DB01144$t
DB00203,DB12598,72,DB01160$t
DB00682,DB01140,5,DB00696$h
DB00333,DB01255,68,DB04953$t
DB06777,DB01211,46,DB00850$t
DB06712,DB01089,59,DB06616$h
DB01041,DB00373,48,DB00981$t
DB06690,DB12532,48,DB02703$h
DB00537,DB01583,74,DB12278$h
DB00622,DB08822,48,DB13595$t
DB00526,DB01609,72,DB01158$t
DB00476,DB06708,46,DB13323$t
DB00679,DB01215,48,DB00544$h
DB00726,DB00263,46,DB00949$t
DB01558,DB01202,48,DB01288$t
DB00363,DB06413,46,DB01291$t
DB00390,DB00337,72,DB13878$h
DB08899,DB08970,74,DB11126$t
DB09095,DB00880,82,DB01359$t
DB00715,DB00150,63,DB00326$t
DB01086,DB08872,48,DB00782$h
DB00517,DB01452,48,DB00938$t
DB00652,DB00880,48,DB00796$t
DB00748,DB08918,48,DB11239$h
DB00252,DB00890,69,DB01264$h
DB09225,DB00737,48,DB00492$t
DB00615,DB01227,3,DB00465$h
DB00201,DB00199,46,DB00201$t
DB00238,DB01069,3,DB00973$h
DB00590,DB01427,59,DB05039$t
DB06803,DB01118,46,DB11231$t
DB01037,DB00206,48,DB09048$t
DB11093,DB01427,69,DB00689$t
DB00938,DB05521,72,DB04946$h
DB01268,DB06203,8,DB01370$h
DB13872,DB01068,48,DB08867$t
DB00498,DB00861,5,DB00761$h
DB00248,DB00390,57,DB01142$t
DB06654,DB01118,46,DB00829$t
DB01143,DB01236,48,DB00791$t
DB09162,DB09281,66,DB08957$h
DB00881,DB03585,48,DB01215$t
DB01397,DB02709,48,DB00511$h
DB00335,DB00277,13,DB01107$h
DB09167,DB06695,72,DB01097$h
DB01253,DB08873,72,DB06145$t
DB01200,DB01403,69,DB01294$t
DB09352,DB00614,70,DB01559$t
DB00648,DB01589,74,DB01021$t
DB00474,DB00275,59,DB00120$t
DB01028,DB06716,48,DB09262$t
DB01175,DB09080,19,DB00232$t
DB00850,DB01087,72,DB09018$t
DB01256,DB01167,72,DB00440$t
DB00402,DB01267,48,DB05266$h
DB00475,DB00748,48,DB01365$h
DB00904,DB09065,72,DB11994$h
DB00800,DB00808,59,DB01090$h
DB01198,DB00292,48,DB00845$t
DB06789,DB06154,69,DB00612$t
DB01577,DB01238,60,DB13925$h
DB00210,DB00846,48,DB01602$h
DB01184,DB00363,46,DB00235$t
DB00715,DB00193,26,DB01084$t
DB01267,DB00292,48,DB01452$h
DB00904,DB06595,46,DB00491$h
DB01122,DB09204,53,DB00611$t
DB00273,DB06204,15,DB06209$h
DB00570,DB08873,46,DB01046$h
DB00312,DB00764,74,DB08987$t
DB01088,DB00484,59,DB09156$h
DB00966,DB09026,67,DB00891$t
DB01351,DB01427,3,DB00126$h
DB00584,DB00866,59,DB01132$t
DB00413,DB00880,48,DB00520$h
DB00753,DB01115,48,DB00938$h
