Drug1_ID,Drug2_ID,Y
DB00474,DB00715,2
DB11757,DB09068,0
DB00557,DB00543,5
DB09245,DB09273,2
DB01238,DB09119,3
DB00700,DB06695,10
DB01418,DB01005,18
DB00993,DB06654,0
DB06144,DB00285,0
DB01297,DB06691,0
DB06738,DB00533,0
DB11817,DB14068,4
DB00454,DB01124,1
DB01245,DB00246,2
DB00482,DB06736,2
DB09048,DB06819,0
DB01186,DB11156,2
DB00292,DB01580,6
DB13956,DB01261,0
DB08882,DB14033,12
DB11979,DB01026,0
DB00370,DB00983,5
DB04953,DB06217,5
DB00494,DB01320,0
DB06772,DB09280,11
DB00495,DB01104,0
DB04838,DB00960,25
DB01100,DB01181,3
DB00248,DB12332,0
DB00289,DB01338,2
DB01166,DB13179,0
DB05095,DB06153,9
DB00593,DB01014,15
DB01171,DB00222,28
DB00540,DB00177,8
DB01601,DB00841,1
DB04889,DB00997,0
DB13952,DB12831,50
DB00757,DB00898,7
DB00555,DB00714,2
DB00191,DB09118,0
DB08881,DB00709,1
DB00861,DB11943,1
DB12825,DB11827,4
DB01149,DB09256,1
DB00957,DB01201,3
DB09173,DB01114,0
DB12141,DB09330,1
DB00333,DB15685,4
DB00533,DB04920,1
DB01577,DB09236,8
DB00914,DB00891,12
DB08807,DB01303,2
DB01227,DB14185,5
DB00470,DB00582,0
DB00351,DB00957,3
DB01623,DB00783,0
DB01011,DB00398,3
DB04828,DB00208,18
DB09244,DB00594,27
DB00280,DB06702,1
DB06726,DB00715,0
DB11951,DB06730,0
DB05246,DB00543,7
DB15102,DB00932,0
DB08882,DB08881,4
DB01001,DB00519,8
DB04842,DB11855,7
DB00496,DB01232,0
DB01283,DB06016,9
DB00960,DB01175,21
DB00363,DB09241,0
DB13867,DB01418,44
DB00514,DB09225,2
DB00841,DB14068,8
DB11560,DB00503,3
DB12026,DB00918,0
DB05015,DB00531,3
DB13857,DB08873,4
DB00862,DB00568,5
DB00366,DB01367,7
DB00490,DB09223,21
DB00458,DB00966,0
DB06652,DB11995,3
DB04871,DB01129,3
DB00468,DB01173,7
DB12364,DB04908,4
DB13345,DB12887,0
DB08918,DB04898,56
DB00593,DB14064,14
DB00435,DB05271,2
DB06228,DB06480,1
DB01015,DB14538,67
DB00790,DB00897,1
DB00590,DB00637,0
DB04953,DB00496,7
DB00207,DB00679,5
DB01611,DB09080,5
DB01645,DB00242,1
DB11952,DB04832,0
DB00783,DB00528,0
DB04839,DB08899,3
DB00363,DB00243,3
DB00872,DB01580,2
DB01071,DB00234,0
DB11560,DB06594,0
DB06616,DB01083,3
DB00178,DB09235,15
DB00877,DB14669,3
DB00952,DB01580,2
DB01259,DB00474,0
DB00617,DB01016,0
DB06670,DB01032,3
DB01435,DB00304,0
DB09080,DB09061,0
DB06480,DB00420,6
DB00541,DB08881,4
DB01593,DB00321,6
DB14066,DB00222,14
DB01116,DB09288,6
DB00624,DB01128,0
DB00323,DB06203,1
DB00356,DB00763,0
DB00906,DB01238,2
DB00831,DB00374,8
DB01253,DB09273,45
DB05018,DB11560,1
DB00908,DB00313,0
DB01018,DB08838,2
DB00426,DB00301,3
DB01138,DB00278,18
DB09074,DB01114,0
DB06791,DB09238,20
DB01241,DB01409,1
DB04871,DB09185,2
DB09231,DB04856,0
DB01076,DB00490,0
DB01171,DB06262,47
DB00927,DB01032,16
DB01168,DB05039,2
DB09061,DB00297,0
DB00374,DB01039,0
DB00794,DB01352,2
DB00289,DB00613,0
DB12001,DB11827,1
DB00811,DB01151,1
DB00590,DB06616,0
DB06774,DB01408,37
DB09090,DB11640,5
DB01126,DB06595,3
DB00695,DB01214,13
DB00806,DB04868,18
DB00871,DB08906,6
DB00674,DB12245,0
DB01016,DB01101,0
DB00794,DB08798,0
DB00318,DB11633,0
DB00590,DB13879,0
DB13345,DB01183,0
DB04829,DB00528,0
DB00857,DB00263,0
DB00831,DB01175,2
DB00470,DB00715,7
DB00333,DB00502,2
DB01200,DB04839,6
DB00273,DB00182,6
DB09288,DB06204,0
DB13139,DB00622,6
DB01407,DB09288,9
DB00211,DB09288,9
DB00207,DB00794,3
DB04896,DB05018,1
DB00185,DB00887,10
DB00528,DB00866,25
DB01388,DB01355,3
DB08860,DB00374,0
DB00280,DB01100,5
DB00831,DB01126,9
DB01357,DB00701,3
DB00820,DB00851,1
DB00823,DB14512,4
DB01245,DB01587,2
DB01043,DB08899,1
DB06616,DB11855,4
DB01015,DB09214,2
DB08912,DB02703,0
DB00564,DB04829,2
DB00805,DB12371,9
DB00238,DB00557,0
DB00244,DB01327,57
DB01086,DB01612,55
DB01108,DB09371,4
DB01264,DB06605,18
DB00347,DB00283,5
DB00446,DB00898,2
DB00388,DB01591,9
DB00234,DB09118,2
DB00316,DB00317,4
DB06203,DB00191,12
DB00842,DB01580,2
DB01050,DB01259,0
DB00227,DB04908,0
DB00730,DB01221,1
DB00472,DB00862,5
DB00222,DB01098,12
DB00582,DB09280,11
DB06201,DB00690,2
DB01159,DB00214,0
DB00987,DB02709,0
DB06774,DB06732,3
DB01224,DB06701,2
DB00187,DB00467,5
DB05812,DB04894,0
DB00343,DB00414,17
DB00810,DB00392,6
DB06403,DB00897,0
DB01076,DB00502,0
DB01110,DB12093,12
DB00224,DB14669,3
DB00285,DB12612,10
DB01327,DB01420,1
DB12371,DB00668,0
DB13158,DB09201,19
DB00458,DB14568,5
DB00188,DB00163,3
DB00637,DB00909,5
DB00091,DB04825,15
DB00829,DB01233,42
DB09074,DB06209,3
DB05018,DB11901,1
DB04861,DB01355,11
DB06480,DB00358,0
DB00903,DB01079,2
DB11951,DB01072,4
DB06267,DB00622,34
DB00814,DB00806,18
DB00277,DB01297,0
DB06725,DB00843,0
DB00334,DB00822,5
DB09183,DB13943,1
DB12457,DB01079,4
DB00356,DB06077,2
DB09204,DB00412,12
DB00997,DB12332,4
DB00938,DB06595,0
DB09232,DB01065,6
DB01192,DB09039,0
DB01021,DB00727,12
DB06506,DB11638,0
DB00373,DB06442,0
DB00373,DB09049,0
DB00602,DB00857,22
DB12612,DB00398,0
DB00420,DB00699,39
DB00184,DB01171,0
DB01656,DB00755,36
DB06603,DB00620,3
DB00568,DB00489,25
DB00518,DB13953,3
DB09256,DB00471,0
DB00787,DB01233,1
DB00318,DB01337,2
DB01268,DB01026,0
DB01355,DB00714,13
DB09078,DB01098,1
DB12693,DB09213,32
DB00631,DB00501,4
DB04841,DB09034,7
DB00199,DB00320,48
DB01236,DB00635,3
DB00216,DB00418,2
DB01192,DB09118,0
DB11995,DB00317,1
DB11689,DB01142,0
DB00715,DB00150,2
DB01215,DB08897,7
DB01168,DB01589,2
DB09183,DB01138,0
DB00540,DB05812,4
DB01108,DB00977,4
DB09204,DB06216,27
DB01435,DB00205,0
DB00421,DB00730,10
DB06589,DB00564,0
DB09290,DB00564,3
DB00503,DB12371,2
DB00264,DB00197,12
DB01100,DB00489,0
DB00182,DB01029,13
DB00617,DB08918,2
DB00842,DB00209,7
DB06710,DB00620,52
DB01005,DB01601,4
DB13879,DB11689,1
DB11951,DB06267,0
DB01100,DB01023,0
DB11273,DB01129,0
DB00206,DB09071,2
DB06626,DB06268,0
DB09173,DB04871,0
DB06201,DB00705,0
DB01408,DB00559,8
DB01628,DB00182,1
DB00315,DB09330,11
DB00554,DB01367,1
DB04856,DB00557,0
DB01182,DB06603,0
DB00242,DB01233,22
DB11619,DB00313,3
DB01601,DB00665,1
DB00814,DB00683,1
DB06228,DB00714,0
DB00796,DB08807,15
DB00908,DB01037,0
DB06684,DB01367,0
DB01037,DB01171,2
DB11090,DB08807,70
DB01233,DB00377,42
DB11586,DB06603,0
DB06267,DB04856,0
DB00554,DB00279,1
DB01190,DB00220,0
DB01045,DB00932,1
DB00661,DB00694,0
DB01059,DB00539,5
DB14065,DB00622,14
DB01263,DB00625,11
DB13783,DB09068,1
DB08877,DB14631,3
DB01355,DB00932,0
DB09076,DB00641,4
DB13946,DB08865,3
DB01054,DB01167,0
DB01135,DB09245,7
DB00980,DB01337,2
DB01418,DB08873,4
DB00998,DB01216,9
DB00327,DB00790,1
DB00353,DB06016,48
DB00300,DB14068,4
DB04665,DB00486,0
DB00871,DB06684,9
DB12500,DB13878,1
DB00721,DB01064,2
DB04743,DB00300,59
DB01009,DB01115,1
DB11362,DB00342,0
DB09076,DB06212,4
DB01394,DB05676,2
DB06335,DB00582,0
DB08838,DB00938,4
DB00867,DB09089,31
DB00869,DB06712,13
DB01062,DB00454,2
DB13345,DB00898,3
DB11362,DB01149,16
DB05229,DB00764,0
DB01229,DB01333,3
DB00818,DB01244,5
DB00342,DB04920,0
DB04855,DB00673,0
DB01029,DB00758,0
DB01206,DB01280,2
DB00819,DB00841,10
DB01168,DB00280,7
DB00554,DB00470,0
DB06228,DB00604,0
DB00814,DB01577,1
DB00701,DB00216,0
DB00436,DB00508,4
DB09214,DB00384,33
DB00887,DB06702,10
DB08912,DB06700,0
DB00679,DB01588,2
DB01233,DB01128,0
DB00374,DB00817,5
DB04896,DB00443,3
DB06702,DB00715,0
DB01159,DB06470,2
DB00436,DB04552,6
DB01327,DB01149,1
DB11712,DB00300,4
DB09038,DB04840,13
DB06739,DB01079,0
DB06479,DB06287,0
DB01396,DB00882,4
DB01224,DB00629,13
DB00734,DB05246,2
DB00313,DB04896,2
DB01628,DB01094,0
DB06702,DB00907,0
DB07615,DB00912,17
DB01262,DB06287,2
DB00759,DB01043,1
DB01589,DB00188,0
DB01074,DB01005,0
DB00334,DB14568,5
DB11718,DB11986,5
DB00316,DB00555,3
DB06292,DB05812,4
DB09273,DB00437,4
DB08875,DB00343,0
DB01408,DB00887,35
DB09231,DB01483,3
DB02845,DB01410,6
DB09241,DB00178,13
DB00817,DB01074,5
DB00617,DB00540,7
DB00619,DB05271,0
DB01248,DB00537,0
DB01009,DB04817,2
DB00253,DB00672,19
DB00246,DB00497,2
DB00454,DB00531,3
DB00831,DB01079,0
DB00373,DB00317,0
DB01059,DB00468,5
DB01115,DB00280,14
DB00500,DB06154,1
DB09061,DB11921,3
DB09296,DB01132,0
DB00564,DB00472,4
DB00250,DB00698,55
DB00461,DB00752,0
DB09235,DB13919,15
DB09299,DB00813,1
DB04905,DB04829,0
DB00617,DB01097,0
DB00313,DB05676,3
DB01656,DB12267,0
DB01392,DB00243,4
DB09128,DB00477,0
DB11979,DB09238,0
DB01593,DB00366,6
DB14541,DB00500,23
DB01135,DB06716,2
DB01221,DB01029,0
DB09053,DB00737,0
DB11273,DB00243,0
DB00420,DB00679,5
DB13955,DB11979,0
DB00936,DB08907,28
DB01244,DB00489,25
DB00783,DB00388,3
DB11712,DB00745,3
DB00215,DB00491,17
DB00477,DB00833,1
DB00836,DB15685,4
DB06781,DB00388,9
DB00476,DB00285,0
DB01283,DB06335,1
DB01192,DB01611,0
DB00741,DB00827,43
DB01075,DB11181,2
DB00369,DB00363,1
DB00433,DB01577,84
DB01002,DB06335,1
DB01289,DB00808,6
DB01656,DB00619,36
DB09183,DB00359,0
DB00540,DB01289,53
DB09048,DB01228,0
DB00496,DB00585,6
DB04216,DB00563,1
DB01233,DB01200,42
DB01211,DB00313,5
DB00834,DB00196,17
DB01248,DB00401,0
DB09230,DB01132,17
DB08875,DB00501,0
DB00437,DB00631,2
DB01104,DB09039,0
DB12364,DB11581,4
DB00864,DB00220,4
DB00402,DB00307,11
DB11614,DB00699,0
DB12457,DB01211,0
DB15102,DB11581,0
DB00238,DB11642,11
DB00980,DB00220,0
DB09090,DB08882,17
DB00358,DB00550,22
DB00604,DB06174,0
DB09288,DB00934,1
DB00091,DB00270,0
DB00683,DB06813,1
DB06700,DB09273,64
DB09216,DB00252,4
DB00356,DB06701,2
DB00980,DB01595,2
DB00843,DB11638,0
DB00678,DB09236,13
DB00741,DB00582,0
DB01236,DB00350,8
DB09076,DB01274,0
DB11995,DB09073,1
DB01593,DB01227,6
DB00571,DB00418,11
DB00396,DB00794,3
DB00470,DB00197,0
DB00861,DB00598,8
DB01418,DB00499,0
DB09034,DB07348,0
DB01184,DB00216,0
DB12483,DB09068,0
DB04557,DB01072,0
DB08918,DB00255,0
DB00289,DB00218,5
DB00315,DB00435,0
DB03783,DB00381,0
DB00451,DB04817,3
DB01072,DB13946,3
DB00474,DB01129,0
DB06446,DB00956,7
DB11718,DB00834,3
DB00309,DB13944,3
DB00631,DB00934,1
DB09128,DB01075,0
DB09297,DB01149,16
DB08819,DB00945,6
DB01200,DB00633,45
DB09296,DB00613,0
DB01069,DB00790,6
DB04855,DB00763,0
DB00907,DB11732,21
DB06626,DB01166,0
DB06605,DB09102,4
DB12612,DB00533,0
DB00176,DB01105,2
DB00620,DB00263,19
DB00222,DB01032,49
DB04898,DB00222,0
DB09079,DB00678,0
DB00465,DB12319,0
DB01295,DB01244,25
DB09289,DB00852,12
DB00706,DB13944,1
DB01151,DB00414,53
DB09288,DB06442,0
DB01035,DB00169,0
DB06267,DB12093,34
DB06506,DB06203,0
DB00312,DB00490,1
DB01435,DB00613,0
DB01559,DB00439,3
DB04557,DB01120,0
DB06691,DB01244,5
DB09224,DB01136,14
DB00316,DB11827,0
DB01110,DB09229,12
DB11581,DB01062,0
DB01223,DB09231,0
DB11951,DB09078,11
DB00215,DB00454,21
DB04856,DB00588,0
DB04817,DB09214,2
DB00374,DB00758,4
DB00270,DB00469,6
DB14975,DB13952,0
DB01105,DB01588,2
DB00264,DB09338,10
DB09034,DB00301,3
DB00203,DB00808,34
DB00468,DB01251,17
DB06678,DB00496,0
DB01036,DB06154,1
DB01054,DB00280,14
DB06772,DB15685,4
DB06446,DB01020,54
DB01624,DB00227,0
DB14538,DB00580,23
DB04920,DB00624,0
DB00904,DB00924,29
DB00833,DB06480,1
DB00589,DB00501,0
DB01583,DB00206,16
DB01235,DB08932,13
DB00694,DB12267,3
DB15566,DB01021,75
DB00247,DB00280,7
DB00178,DB09236,13
DB01238,DB00412,0
DB00814,DB00531,0
DB00593,DB00373,2
DB09295,DB00398,1
DB00704,DB01367,21
DB01195,DB00518,0
DB11718,DB00396,3
DB01071,DB11963,0
DB00661,DB01577,6
DB00285,DB00495,10
DB04855,DB00273,3
DB00726,DB00938,5
DB00592,DB00285,0
DB09048,DB00497,0
DB00983,DB06153,6
DB00180,DB14066,2
DB09079,DB08820,4
DB00988,DB06712,8
DB00571,DB00537,0
DB04841,DB00412,0
DB01105,DB00749,32
DB00612,DB08897,1
DB00469,DB11633,0
DB01260,DB00091,2
DB00956,DB00231,7
DB00434,DB00574,2
DB08820,DB00700,0
DB01193,DB06684,0
DB01224,DB00238,0
DB00519,DB12093,15
DB00864,DB06702,1
DB00588,DB11837,0
DB09213,DB01295,8
DB01068,DB09241,2
DB00810,DB00273,99
DB00622,DB00977,0
DB00938,DB09026,8
DB08882,DB00823,6
DB14063,DB08882,17
DB00604,DB01873,4
DB01331,DB00918,1
DB00404,DB06413,3
DB00563,DB00197,3
DB00312,DB09223,2
DB04552,DB06813,1
DB00300,DB00476,1
DB00699,DB01075,0
DB01656,DB09338,10
DB11817,DB12161,1
DB04841,DB00540,7
DB09216,DB01054,14
DB01224,DB01229,0
DB00998,DB01021,8
DB00818,DB00317,0
DB12693,DB00436,87
DB00203,DB11943,3
DB00674,DB00904,5
DB08860,DB14542,3
DB00604,DB13879,0
DB04841,DB01110,0
DB00849,DB01200,2
DB00264,DB04957,14
DB00379,DB00633,0
DB01120,DB00909,12
DB11901,DB06616,3
DB01136,DB00678,14
DB00433,DB02709,0
DB00605,DB00501,1
DB00665,DB01233,1
DB00477,DB06716,2
DB04552,DB00829,1
DB01576,DB00881,8
DB01177,DB00496,0
DB00176,DB00358,0
DB00091,DB09291,4
DB00363,DB00602,3
DB00321,DB00351,1
DB00530,DB00208,0
DB00396,DB00623,0
DB04743,DB11817,1
DB00684,DB00273,1
DB09102,DB13874,1
DB00718,DB09089,1
DB05229,DB00694,18
DB00555,DB09198,17
DB09273,DB00794,3
DB09068,DB00603,0
DB00599,DB00622,0
DB00977,DB00390,1
DB04743,DB06282,1
DB06218,DB00784,0
DB09089,DB00393,14
DB00446,DB00688,2
DB11986,DB00448,3
DB00589,DB01065,2
DB03615,DB00879,1
DB00346,DB06595,0
DB13944,DB11753,0
DB00684,DB05676,1
DB00860,DB00280,19
DB00851,DB00502,0
DB00390,DB01151,1
DB05239,DB00916,0
DB06725,DB00231,1
DB01014,DB01002,1
DB00945,DB00872,1
DB00484,DB01466,7
DB01601,DB11712,0
DB00598,DB01218,0
DB00374,DB14068,13
DB00977,DB04574,0
DB00864,DB00673,4
DB04861,DB04832,4
DB12267,DB01583,6
DB11367,DB09224,1
DB00490,DB11921,3
DB11952,DB09119,3
DB14126,DB06700,1
DB01016,DB01201,3
DB01576,DB00857,0
DB01154,DB00603,3
DB00334,DB00420,39
DB00737,DB00863,0
DB01076,DB00586,0
DB09183,DB01393,0
DB00690,DB00333,7
DB00247,DB01114,2
DB06282,DB00342,5
DB00593,DB00953,2
DB12457,DB04216,4
DB04946,DB01264,0
DB06292,DB01232,6
DB00514,DB00195,0
DB06725,DB00709,1
DB00679,DB11633,0
DB00244,DB00696,9
DB06626,DB11791,0
DB00233,DB00461,6
DB00373,DB00218,5
DB11362,DB06729,0
DB01229,DB01280,2
DB12978,DB06739,3
DB00784,DB01035,1
DB06216,DB13074,5
DB12483,DB00637,0
DB04889,DB00549,0
DB00320,DB06282,2
DB09143,DB01151,0
DB01037,DB05812,4
DB11273,DB00476,0
DB12070,DB13125,1
DB08934,DB01259,4
DB09030,DB00849,3
DB00248,DB01068,2
DB00091,DB01124,1
DB00401,DB06282,1
DB00361,DB13954,3
DB00861,DB00672,28
DB00714,DB06446,2
DB00091,DB12093,15
DB01395,DB01071,0
DB11560,DB01104,0
DB00206,DB01337,2
DB01191,DB11586,0
DB00813,DB01268,0
DB06726,DB04889,0
DB01124,DB04868,0
DB00184,DB01645,0
DB00936,DB12015,11
DB00280,DB01218,5
DB01002,DB01035,1
DB04841,DB00969,0
DB00661,DB00218,0
DB13952,DB11737,3
DB11689,DB00734,0
DB00738,DB00554,1
DB00980,DB00468,0
DB01193,DB00850,4
DB01593,DB00365,30
DB09235,DB00544,5
DB04665,DB00559,3
DB00624,DB11943,1
DB00825,DB00204,14
DB13783,DB11901,1
DB06480,DB00313,0
DB01175,DB11730,5
DB01253,DB01297,6
DB00530,DB01201,11
DB00849,DB12693,2
DB09288,DB01076,0
DB01355,DB01098,0
DB01223,DB11901,3
DB01001,DB01046,1
DB04884,DB01227,21
DB00253,DB00388,9
DB06652,DB00788,0
DB08815,DB04868,5
DB00586,DB14065,15
DB06228,DB01280,18
DB00531,DB00588,2
DB01242,DB00496,0
DB00328,DB01248,2
DB11730,DB01023,0
DB05885,DB08896,20
DB00458,DB00952,2
DB06480,DB11753,4
DB00280,DB00533,0
DB01023,DB00325,13
DB11952,DB00949,3
DB00740,DB01544,2
DB00604,DB01656,0
DB01274,DB00857,0
DB08877,DB11633,3
DB00674,DB08881,5
DB06626,DB00673,0
DB01072,DB06729,0
DB01364,DB06654,9
DB09013,DB00289,0
DB06774,DB01380,6
DB01044,DB00834,5
DB00969,DB00633,0
DB01590,DB00881,2
DB01289,DB00461,49
DB09239,DB01289,17
DB00356,DB01232,0
DB00482,DB00437,1
DB00501,DB00198,16
DB08906,DB04552,23
DB01410,DB00263,19
DB01110,DB01054,12
DB00392,DB00865,6
DB01177,DB09241,0
DB01124,DB00622,0
DB00246,DB00952,2
DB00938,DB09241,0
DB00706,DB01183,1
DB00218,DB01218,5
DB00356,DB06684,0
DB14541,DB01124,19
DB04817,DB00280,1
DB00318,DB08816,30
DB00877,DB01263,0
DB01396,DB01227,5
DB13955,DB02709,0
DB01080,DB09119,2
DB01177,DB00222,0
DB00396,DB01199,2
DB00333,DB06446,2
DB00363,DB04856,0
DB01054,DB00263,5
DB06287,DB11791,4
DB01222,DB00436,75
DB12612,DB00977,0
DB00695,DB00784,6
DB00188,DB00603,3
DB08893,DB06605,4
DB09256,DB00531,3
DB00414,DB01582,12
DB08931,DB08922,0
DB01601,DB01580,5
DB06144,DB00946,2
DB00333,DB01437,2
DB13956,DB09198,0
DB01357,DB01198,0
DB00177,DB09204,15
DB09071,DB01259,0
DB00936,DB00544,0
DB15035,DB11757,0
DB00806,DB00612,13
DB11952,DB00619,0
DB00633,DB06207,6
DB01108,DB00819,0
DB01190,DB00502,4
DB00699,DB00555,24
DB06216,DB00796,8
DB00328,DB15685,9
DB00871,DB01067,1
DB06287,DB00688,0
DB01045,DB06789,3
DB09061,DB11732,21
DB00294,DB01138,3
DB06470,DB06691,2
DB00731,DB09185,1
DB01041,DB01254,2
DB01072,DB11367,1
DB00918,DB00665,0
DB00860,DB06587,4
DB01244,DB01100,0
DB12147,DB00564,3
DB01016,DB00312,0
DB12141,DB11979,4
DB00458,DB04840,0
DB00908,DB00608,0
DB00246,DB01400,6
DB00580,DB00763,0
DB00593,DB01071,5
DB09079,DB00270,0
DB01039,DB00196,0
DB12147,DB00951,0
DB01320,DB05885,4
DB00906,DB06153,7
DB00465,DB00115,1
DB01184,DB04817,3
DB00470,DB06414,0
DB06403,DB08907,4
DB01483,DB00704,2
DB00489,DB00668,65
DB01024,DB01234,2
DB00252,DB01591,7
DB00866,DB08815,2
DB00871,DB06209,1
DB01172,DB09224,1
DB00412,DB06174,0
DB00604,DB01241,0
DB00338,DB01069,0
DB00263,DB06712,5
DB09204,DB00679,0
DB11901,DB00342,0
DB01228,DB00338,0
DB01233,DB00726,42
DB00214,DB00318,6
DB00366,DB01176,7
DB00421,DB01024,10
DB00465,DB08828,0
DB00927,DB00468,5
DB01059,DB01060,4
DB01367,DB01215,6
DB01181,DB01156,0
DB00432,DB01213,1
DB09061,DB00343,0
DB00533,DB00231,1
DB00932,DB12693,0
DB06077,DB00209,7
DB01018,DB04838,20
DB01104,DB00745,0
DB09288,DB00827,0
DB05812,DB09280,3
DB01234,DB01420,52
DB01076,DB01200,0
DB01262,DB08906,2
DB01114,DB00820,0
DB01129,DB06413,0
DB11614,DB00875,5
DB06176,DB01138,3
DB01016,DB00973,1
DB01466,DB12278,2
DB08899,DB09338,10
DB00281,DB01611,0
DB12483,DB00682,3
DB01014,DB01213,1
DB00740,DB01104,2
DB00531,DB08865,3
DB06652,DB01435,0
DB00557,DB00470,7
DB00356,DB00934,7
DB00402,DB00227,0
DB00708,DB13139,9
DB13955,DB00617,0
DB00737,DB09076,7
DB09241,DB11652,1
DB11952,DB00898,3
DB00315,DB00496,7
DB00182,DB09026,13
DB01172,DB00839,1
DB11943,DB00834,5
DB01124,DB01367,1
DB00593,DB00203,0
DB00875,DB00264,27
DB12161,DB01255,0
DB00571,DB01295,27
DB01264,DB09030,0
DB01068,DB01558,2
DB06652,DB00705,0
DB00863,DB01234,22
DB09224,DB01297,14
DB00273,DB00497,2
DB00472,DB08933,4
DB00487,DB01114,5
DB11156,DB14575,2
DB01095,DB00091,4
DB01437,DB00972,7
DB12070,DB01241,0
DB06403,DB01126,0
DB04665,DB01395,6
DB00395,DB00186,2
DB01228,DB04948,5
DB00780,DB00402,29
DB09061,DB00388,31
DB08820,DB08906,0
DB01177,DB01124,0
DB00737,DB00448,0
DB00605,DB06678,9
DB00589,DB05271,46
DB14541,DB00227,0
DB00788,DB00841,1
DB01044,DB00757,5
DB01577,DB01227,72
DB01136,DB00864,36
DB01050,DB06153,9
DB00398,DB00384,0
DB00461,DB00158,1
DB00571,DB00699,48
DB00833,DB00879,1
DB00216,DB09290,2
DB00373,DB06702,1
DB00395,DB00434,2
DB00839,DB05676,3
DB01601,DB00373,1
DB00182,DB00361,0
DB06725,DB00730,1
DB01483,DB01036,7
DB00762,DB01101,2
DB06262,DB01395,69
DB00568,DB00580,15
DB12483,DB04794,0
DB01255,DB09241,41
DB00484,DB00472,7
DB01367,DB01097,11
DB00897,DB00993,1
DB01320,DB04946,2
DB09073,DB00759,0
DB12825,DB00426,0
DB01213,DB01221,1
DB09076,DB00637,0
DB09143,DB01232,0
DB00377,DB00381,0
DB01580,DB08922,2
DB01165,DB11978,5
DB11619,DB12267,3
DB13345,DB01167,0
DB01364,DB01583,2
DB00193,DB00397,31
DB00758,DB01136,6
DB11943,DB01267,5
DB00273,DB00928,1
DB00261,DB00531,18
DB00315,DB06691,2
DB05812,DB00849,3
DB00327,DB06594,0
DB00699,DB09082,45
DB09063,DB06442,3
DB00697,DB14064,20
DB01327,DB14568,16
DB00343,DB05812,0
DB01032,DB01577,1
DB01593,DB01238,6
DB11859,DB01218,6
DB08865,DB14575,3
DB00753,DB00790,6
DB00589,DB01263,4
DB06603,DB01234,3
DB00091,DB06290,4
DB06403,DB04216,16
DB00759,DB00198,16
DB00628,DB01598,6
DB12483,DB00224,0
DB01103,DB01388,0
DB11737,DB06730,0
DB09212,DB09214,2
DB09245,DB00312,6
DB00398,DB01232,0
DB09235,DB01087,5
DB01171,DB00422,47
DB04743,DB01215,1
DB00206,DB01142,7
DB09143,DB00400,3
DB06207,DB13878,4
DB11638,DB00433,5
DB04855,DB09073,4
DB00176,DB00209,7
DB00698,DB00796,15
DB00760,DB00968,1
DB00980,DB01067,1
DB00839,DB00338,0
DB00839,DB00508,6
DB00604,DB01333,3
DB01076,DB00972,0
DB00604,DB00682,3
DB00177,DB00202,15
DB13179,DB09280,4
DB01410,DB09082,2
DB00433,DB12093,2
DB06216,DB00238,0
DB00285,DB00851,1
DB00280,DB00559,12
DB01037,DB04868,0
DB04845,DB00333,3
DB00420,DB00285,0
DB01435,DB09071,1
DB00909,DB05812,0
DB04905,DB00705,0
DB00672,DB01155,12
DB04938,DB00203,0
DB00433,DB01167,0
DB06212,DB01261,4
DB12825,DB00933,40
DB01195,DB04946,0
DB04884,DB01079,0
DB00182,DB11090,1
DB00193,DB00674,6
DB09082,DB00907,5
DB00810,DB09273,31
DB00966,DB00469,33
DB04552,DB00476,32
DB00401,DB01274,1
DB00554,DB11367,1
DB00727,DB00203,24
DB00598,DB01394,1
DB00409,DB00904,2
DB00246,DB09232,24
DB00359,DB08815,6
DB01048,DB01181,1
DB00684,DB00688,1
DB00557,DB01233,5
DB00814,DB00220,0
DB01220,DB08901,4
DB00414,DB00191,12
DB04948,DB00590,6
DB01242,DB01628,0
DB11652,DB06480,0
DB00783,DB05676,3
DB00554,DB12319,0
DB00918,DB01087,0
DB00683,DB00434,7
DB00418,DB00665,1
DB00741,DB00412,19
DB05095,DB00918,1
DB04861,DB12319,0
DB00706,DB01241,1
DB05541,DB01043,0
DB00598,DB04920,25
DB05521,DB01211,4
DB00683,DB00908,4
DB00674,DB14063,5
DB09256,DB00673,0
DB01466,DB00628,2
DB09462,DB00295,6
DB00334,DB01454,6
DB01253,DB00852,45
DB01120,DB01232,6
DB01580,DB11642,40
DB11952,DB04884,0
DB01059,DB09090,5
DB00292,DB01224,2
DB01380,DB01200,19
DB01656,DB00208,0
DB01154,DB01119,13
DB09238,DB06335,17
DB00851,DB13955,0
DB01410,DB00557,0
DB00356,DB06480,1
DB01367,DB00727,27
DB00678,DB00514,0
DB13953,DB09119,3
DB09143,DB14126,0
DB00998,DB00540,0
DB00346,DB12332,0
DB00635,DB04953,1
DB00627,DB00818,22
DB00158,DB09123,1
DB00349,DB00721,2
DB06204,DB00812,0
DB00489,DB13174,0
DB01621,DB00295,90
DB04552,DB06678,9
DB00582,DB00625,3
DB12015,DB00196,0
DB00187,DB00640,14
DB00188,DB01108,2
DB09167,DB08808,0
DB06710,DB00193,0
DB00679,DB00446,0
DB11575,DB00588,16
DB00969,DB01595,2
DB00679,DB01590,0
DB00279,DB00928,1
DB01075,DB01268,5
DB09223,DB06700,2
DB09166,DB06739,0
DB06506,DB01218,0
DB00842,DB06077,2
DB00857,DB05812,4
DB00458,DB00454,0
DB00918,DB01054,8
