Drug1_ID,Drug2_ID,Y
DB00909,DB09245,10
DB06470,DB06176,0
DB00612,DB04896,4
DB00541,DB00780,0
DB01274,DB04948,5
DB11273,DB00820,8
DB13857,DB00357,3
DB00188,DB09297,4
DB01029,DB00443,3
DB09237,DB04832,4
DB00586,DB01045,3
DB00629,DB13139,9
DB00557,DB09090,5
DB01216,DB00199,0
DB01043,DB05018,1
DB00799,DB00682,0
DB00829,DB00806,6
DB01159,DB00414,0
DB00574,DB08811,2
DB00818,DB01069,2
DB00339,DB01558,1
DB11641,DB01151,0
DB00787,DB00243,1
DB01069,DB00425,7
DB00490,DB00705,0
DB06077,DB00712,4
DB06016,DB01232,0
DB09212,DB09068,1
DB00915,DB01242,5
DB00489,DB01267,0
DB00806,DB06413,3
DB00624,DB00273,0
DB00829,DB01059,0
DB01182,DB13074,5
DB01628,DB01303,0
DB00394,DB00731,19
DB00631,DB00436,10
DB00315,DB11642,3
DB06701,DB11273,9
DB00829,DB13139,1
DB00678,DB00818,0
DB00252,DB00203,0
DB00404,DB01645,0
DB11979,DB00810,0
DB00292,DB00316,1
DB01001,DB08864,5
DB00624,DB00564,0
DB08912,DB00273,3
DB00679,DB00685,5
DB00296,DB09227,2
DB00502,DB00690,29
DB00697,DB01149,2
DB08922,DB01131,0
DB00508,DB00202,0
DB08877,DB00370,0
DB00674,DB00589,0
DB14541,DB00580,23
DB00317,DB11855,1
DB09054,DB08877,2
DB01028,DB04953,2
DB01221,DB00246,2
DB00936,DB09068,1
DB09327,DB04871,0
DB00672,DB00820,1
DB00091,DB06587,0
DB09063,DB06212,4
DB00528,DB01244,14
DB01238,DB01026,0
DB06262,DB06207,6
DB00843,DB00495,0
DB00708,DB11732,21
DB04839,DB00957,3
DB01190,DB00342,3
DB00216,DB00500,9
DB00763,DB00619,6
DB04828,DB00296,1
DB00490,DB06282,1
DB06470,DB06413,3
DB00589,DB09076,7
DB11817,DB00317,1
DB01115,DB01218,0
DB01395,DB00806,10
DB00448,DB14033,0
DB06589,DB00531,3
DB01216,DB08932,8
DB00467,DB06217,5
DB11362,DB00206,4
DB00337,DB00591,2
DB01244,DB06791,20
DB00588,DB01045,3
DB11855,DB01122,6
DB00887,DB09083,69
DB00818,DB00177,0
DB01064,DB00598,6
DB09289,DB06414,3
DB01018,DB00622,6
DB04920,DB01656,3
DB01064,DB00734,6
DB00829,DB00496,7
DB00356,DB00349,0
DB00227,DB01030,0
DB09090,DB06216,5
DB05541,DB08798,0
DB00496,DB00790,6
DB11979,DB01409,0
DB06287,DB00206,4
DB01177,DB00839,0
DB00309,DB01211,0
DB00928,DB01394,2
DB01124,DB04216,0
DB00289,DB11090,1
DB03575,DB06700,2
DB01412,DB06203,10
DB05015,DB08880,2
DB06016,DB14068,8
DB11156,DB01380,78
DB04844,DB00379,0
DB00968,DB01229,22
DB09290,DB01155,0
DB00605,DB00359,1
DB01590,DB09071,0
DB04552,DB01208,38
DB11633,DB01095,0
DB11951,DB00745,4
DB01400,DB00443,6
DB00246,DB08906,3
DB00500,DB05018,1
DB00469,DB01407,9
DB00234,DB01367,2
DB07348,DB00280,40
DB01009,DB01165,38
DB11936,DB08864,16
DB08883,DB00805,7
DB12141,DB06670,4
DB06603,DB12500,4
DB01067,DB00819,12
DB13953,DB09201,0
DB00669,DB01227,2
DB03783,DB00220,0
DB01076,DB06693,22
DB14975,DB01589,0
DB05039,DB00363,5
DB00290,DB13954,1
DB09225,DB00675,0
DB00564,DB01159,2
DB00541,DB00688,2
DB08922,DB08864,0
DB00292,DB00327,2
DB00350,DB04743,6
DB00508,DB00794,7
DB12301,DB00443,3
DB00857,DB00780,0
DB06218,DB09083,20
DB11614,DB00209,0
DB09173,DB00997,0
DB00589,DB01154,2
DB00543,DB00849,3
DB00198,DB00555,1
DB09030,DB09074,0
DB01242,DB13954,0
DB09048,DB00969,0
DB00927,DB00363,5
DB09327,DB01544,0
DB00697,DB00296,0
DB00359,DB01580,12
DB00814,DB00158,1
DB04861,DB11837,0
DB09225,DB08880,11
DB01054,DB00605,6
DB01224,DB06695,1
DB00719,DB01242,5
DB00661,DB01154,3
DB06201,DB12093,2
DB00575,DB00619,0
DB09167,DB00753,0
DB09128,DB01406,0
DB00749,DB00514,0
DB11921,DB00570,3
DB11575,DB09198,16
DB09297,DB12466,4
DB12093,DB01132,17
DB01405,DB00851,0
DB05521,DB00398,0
DB00796,DB01136,15
DB00708,DB08811,2
DB01037,DB12161,2
DB00333,DB00224,0
DB11586,DB11837,0
DB00889,DB01171,2
DB00527,DB01199,37
DB00865,DB00277,2
DB01166,DB06209,18
DB01395,DB00357,3
DB09073,DB01388,0
DB06684,DB01211,0
DB01466,DB00264,0
DB00623,DB12693,2
DB08906,DB00357,6
DB00580,DB01186,9
DB00451,DB01087,0
DB01259,DB09238,0
DB00395,DB06654,2
DB00295,DB00199,4
DB00472,DB13139,0
DB00700,DB00394,3
DB00818,DB01200,2
DB00248,DB00802,2
DB00292,DB05271,46
DB05239,DB00191,0
DB00369,DB00499,1
DB01124,DB09205,1
DB00883,DB00195,2
DB01283,DB01656,1
DB13943,DB01132,0
DB13946,DB01656,3
DB14542,DB09061,0
DB00794,DB00763,0
DB08906,DB11837,0
DB08912,DB09239,4
DB00425,DB05812,4
DB12141,DB01118,5
DB00491,DB04946,6
DB00811,DB01420,1
DB00608,DB11640,63
DB01242,DB01036,7
DB01094,DB00978,0
DB01020,DB06403,54
DB09068,DB01222,3
DB09241,DB01143,27
DB14538,DB01050,23
DB11273,DB06152,45
DB00968,DB08931,13
DB00395,DB00338,0
DB00242,DB00564,2
DB00412,DB01176,0
DB04953,DB00224,0
DB08439,DB00196,0
DB09071,DB00382,0
DB09061,DB00499,0
DB09048,DB06414,3
DB00788,DB00594,33
DB01184,DB00446,0
DB00812,DB00656,32
DB11963,DB01411,0
DB00441,DB01020,1
DB00836,DB00745,0
DB00320,DB04953,2
DB13345,DB08893,45
DB00444,DB00752,0
DB00158,DB00390,1
DB00191,DB09273,2
DB01254,DB01056,0
DB06678,DB00349,0
DB04905,DB01071,0
DB11362,DB00788,6
DB00531,DB01023,0
DB01204,DB01100,0
DB06218,DB13174,0
DB04861,DB06512,0
DB00501,DB00760,1
DB01199,DB04829,2
DB01601,DB00705,4
DB00528,DB11362,13
DB01558,DB06654,0
DB05271,DB00796,8
DB00436,DB06726,20
DB00503,DB00358,4
DB13953,DB09101,11
DB06287,DB14068,4
DB12267,DB01167,0
DB04938,DB00227,0
DB01228,DB00570,0
DB01593,DB00915,6
DB00363,DB06470,2
DB01054,DB00489,25
DB04828,DB00422,1
DB00373,DB00790,20
DB04905,DB01232,0
DB00494,DB00708,2
DB00857,DB00518,0
DB00802,DB00962,2
DB01410,DB00834,6
DB01215,DB09118,2
DB00687,DB01132,19
DB08901,DB01167,0
DB00605,DB00186,1
DB00501,DB00977,73
DB00518,DB00763,0
DB11689,DB11641,4
DB01131,DB00776,0
DB09048,DB00602,3
DB01261,DB00214,12
DB11791,DB00363,11
DB00977,DB00549,0
DB09244,DB12093,2
DB00790,DB00951,1
DB00320,DB01337,2
DB00749,DB09223,1
DB00897,DB09338,10
DB14538,DB12483,3
DB15685,DB00598,8
DB00343,DB00621,0
DB00191,DB00333,72
DB00695,DB01157,10
DB00734,DB14635,0
DB01168,DB01454,47
DB09123,DB06739,3
DB08815,DB00966,8
DB01221,DB00721,37
DB01124,DB00554,49
DB00312,DB09034,7
DB08911,DB08932,1
DB09053,DB00904,0
DB01195,DB00315,0
DB12500,DB00980,0
DB06684,DB00863,0
DB00502,DB00489,5
DB00842,DB01198,2
DB00834,DB00469,0
DB14011,DB06739,0
DB00247,DB00753,2
DB01394,DB04868,0
DB05541,DB13919,0
DB01435,DB01076,0
DB01172,DB00829,1
DB00690,DB01151,7
DB06290,DB01264,16
DB00813,DB14669,3
DB12978,DB06469,0
DB14568,DB04832,0
DB04905,DB06412,0
DB14568,DB00196,0
DB00665,DB01060,1
DB00296,DB11901,1
DB09053,DB04840,0
DB09213,DB12161,1
DB04842,DB01338,37
DB00737,DB06412,0
DB11703,DB14512,3
DB00342,DB00163,3
DB01131,DB11943,3
DB01289,DB00957,6
DB06016,DB00373,0
DB09244,DB13954,1
DB12141,DB00495,1
DB09351,DB00706,27
DB00563,DB01173,0
DB01167,DB11614,5
DB00206,DB00897,2
DB04896,DB00784,32
DB00813,DB04905,0
DB12147,DB00476,0
DB00872,DB01612,2
DB14512,DB00839,19
DB01628,DB06153,9
DB00915,DB12245,5
DB00780,DB00209,7
DB14512,DB00414,19
DB04957,DB14066,14
DB01168,DB01437,2
DB00737,DB00908,0
DB06207,DB00570,4
DB00721,DB09288,37
DB00185,DB01043,1
DB01261,DB00328,16
DB00187,DB00214,13
DB00980,DB00604,0
DB00697,DB04861,6
DB00494,DB00514,2
DB01223,DB08899,3
DB01274,DB05676,3
DB00454,DB00928,1
DB00191,DB00714,21
DB11936,DB08912,16
DB09053,DB00426,0
DB00296,DB06211,1
DB00494,DB01171,2
DB01071,DB00857,0
DB06218,DB00501,0
DB01094,DB06732,3
DB06144,DB01218,0
DB01411,DB00898,3
DB00227,DB01248,0
DB00864,DB00877,2
DB01065,DB06654,0
DB01204,DB04630,2
DB00968,DB06154,1
DB06203,DB00763,0
DB00177,DB13174,0
DB11986,DB01029,0
DB11614,DB09128,0
DB01175,DB00356,4
DB00594,DB01181,10
DB00227,DB11642,11
DB04846,DB00218,5
DB01228,DB06412,0
DB09167,DB00839,53
DB09173,DB09291,0
DB09080,DB08906,0
DB08881,DB00400,3
DB00277,DB11837,4
DB00215,DB00934,2
DB00864,DB00180,36
DB00270,DB00993,1
DB00864,DB14669,3
DB00335,DB01016,12
DB01261,DB01115,0
DB01410,DB13953,4
DB01267,DB06729,0
DB00439,DB00637,1
DB00377,DB01420,1
DB06480,DB09048,4
DB13955,DB15685,11
DB00641,DB00367,0
DB01645,DB00973,1
DB00953,DB00590,8
DB01256,DB09054,0
DB00382,DB00549,0
DB04871,DB00468,0
DB01380,DB00252,11
DB00620,DB01044,43
DB00470,DB00252,7
DB06654,DB01021,13
DB09238,DB00186,0
DB00842,DB01156,2
DB00945,DB01067,17
DB00810,DB01403,6
DB00916,DB06691,5
DB11979,DB01184,0
DB09034,DB01259,0
DB00247,DB01065,2
DB01037,DB00458,0
DB00290,DB08868,36
DB00843,DB00621,0
DB01118,DB13874,3
DB08910,DB00184,0
DB00489,DB01407,65
DB00764,DB14512,2
DB00528,DB00845,0
DB06739,DB01023,0
DB04871,DB14575,2
DB09013,DB00960,6
DB08907,DB08931,2
DB04841,DB13956,3
DB00635,DB04953,1
DB11915,DB00412,0
DB00247,DB00446,0
DB13857,DB06413,3
DB01136,DB04076,2
DB00454,DB01138,3
DB11575,DB01645,16
DB09238,DB01411,0
DB09288,DB00997,0
DB11652,DB06738,0
DB00544,DB00875,5
DB00208,DB00668,0
DB00321,DB00841,88
DB00347,DB11632,0
DB00315,DB00494,2
DB01083,DB00949,30
DB09295,DB00333,1
DB00188,DB01236,5
DB00706,DB13919,13
DB11952,DB01369,0
DB01012,DB01059,0
DB00370,DB09262,7
DB00604,DB01083,3
DB00849,DB00796,13
DB01466,DB01171,2
DB00270,DB06710,1
DB06446,DB01359,25
DB00969,DB00454,3
DB00283,DB01151,7
DB00635,DB00983,35
DB06203,DB00209,0
DB01418,DB00222,12
DB00420,DB01174,7
DB12825,DB00819,0
DB00530,DB14512,3
DB01118,DB09079,0
DB06730,DB08867,6
DB00273,DB00740,2
DB08931,DB09101,4
DB09213,DB00490,1
DB00806,DB00679,61
DB01072,DB01043,1
DB06216,DB01110,30
DB00091,DB08930,4
DB00921,DB14542,3
DB08865,DB01685,0
DB00683,DB00203,0
DB00983,DB01396,5
DB06210,DB11581,1
DB06335,DB01076,0
DB00960,DB09290,2
DB02845,DB01410,6
DB00186,DB01048,1
DB08827,DB09238,0
DB00247,DB04552,9
DB00602,DB08912,3
DB00198,DB00760,1
DB00215,DB00234,2
DB11718,DB01039,0
DB01624,DB09099,0
DB00633,DB00695,10
DB12483,DB00673,0
DB00993,DB01033,2
DB09061,DB00532,2
DB00425,DB13946,3
DB00477,DB13954,3
DB09236,DB04817,6
DB00564,DB00889,2
DB01429,DB00289,0
DB00338,DB00763,0
DB01216,DB00773,0
DB01098,DB04905,3
DB01229,DB13955,3
DB05541,DB00834,3
DB06216,DB06403,8
DB00812,DB00752,0
DB00295,DB00215,21
DB04844,DB06512,0
DB00857,DB00586,0
DB01357,DB11921,4
DB00549,DB00806,11
DB00718,DB08932,1
DB14543,DB00280,19
DB06512,DB01036,7
DB12301,DB00446,0
DB01041,DB14635,0
DB09068,DB01015,0
DB00468,DB01117,0
DB09076,DB06670,4
DB02709,DB08816,18
DB13003,DB00537,43
DB01068,DB00564,3
DB00502,DB04896,29
DB01115,DB01156,0
DB00342,DB11638,0
DB01198,DB05812,0
DB00392,DB00933,6
DB00698,DB00909,10
DB00734,DB00608,0
DB00945,DB09236,8
DB00865,DB00246,2
DB01021,DB00436,12
DB00203,DB09237,24
DB11367,DB01213,1
DB01580,DB00204,14
DB00250,DB13919,0
DB01012,DB00863,0
DB06210,DB00575,0
DB09128,DB00503,0
DB01261,DB09291,4
DB05015,DB00862,4
DB00831,DB00188,0
DB00726,DB00998,2
DB00718,DB00633,1
DB00285,DB00709,1
DB09327,DB00363,0
DB01009,DB00576,2
DB05095,DB00661,1
DB00749,DB01645,0
DB01590,DB00862,0
DB00570,DB14840,4
DB01283,DB00273,1
DB06401,DB01320,11
DB00165,DB00760,1
DB06470,DB00940,7
DB01483,DB00871,6
DB12825,DB11827,4
DB00289,DB00091,0
DB00640,DB14568,5
DB00206,DB01015,1
DB01357,DB13919,0
DB04871,DB11732,21
DB08865,DB00603,3
DB01217,DB00908,0
DB00554,DB00501,1
DB00389,DB02134,1
DB00814,DB00758,18
DB00969,DB01245,2
DB04920,DB00627,0
DB01168,DB06216,2
DB00834,DB00591,4
DB04868,DB00698,1
DB00726,DB00261,5
DB00425,DB00812,3
DB01054,DB06446,14
DB04868,DB00972,0
DB01074,DB00252,0
DB00327,DB00706,1
DB12130,DB00608,0
DB12010,DB01079,1
DB00589,DB00402,29
DB00543,DB13952,4
DB00458,DB13928,53
DB08893,DB00627,0
DB00440,DB01169,1
DB13867,DB00834,6
DB01060,DB09071,1
DB11978,DB11986,5
DB01268,DB00706,12
DB00186,DB00898,7
DB00906,DB00916,6
DB06512,DB00392,7
DB00980,DB00642,1
DB11732,DB14063,20
DB00752,DB03575,2
DB01018,DB09166,2
DB04817,DB00884,32
DB01067,DB00960,12
DB08899,DB00921,3
DB01166,DB01074,0
DB01357,DB08881,3
DB14011,DB00554,0
DB11791,DB11560,11
DB01012,DB00435,0
DB00250,DB00698,55
DB00656,DB01232,5
DB01039,DB01384,3
DB00436,DB01248,81
DB06228,DB01216,0
DB12267,DB11921,3
DB13074,DB00945,6
DB04828,DB00960,8
DB00753,DB00875,5
DB14538,DB01026,0
DB01037,DB01236,27
DB11979,DB00370,0
DB06726,DB01026,0
DB11823,DB01167,0
DB00500,DB09241,1
DB00337,DB01181,2
DB00861,DB04905,18
DB06663,DB00313,5
DB01466,DB01023,0
DB09213,DB01181,1
DB00421,DB01157,10
DB06603,DB08873,0
DB00946,DB00467,12
DB00530,DB11703,0
DB12825,DB00186,0
DB09389,DB00624,3
DB00434,DB00489,5
DB00818,DB06413,0
DB01297,DB00503,0
DB01120,DB00755,0
DB06403,DB00461,6
DB00719,DB01580,5
DB09013,DB14011,0
DB04898,DB09118,0
DB09080,DB01101,0
DB01212,DB11090,1
DB15685,DB14540,11
DB00437,DB00915,1
DB09225,DB01303,0
DB12278,DB01023,24
DB00421,DB00440,10
DB01224,DB00338,0
DB00277,DB01601,4
DB01359,DB00627,0
DB00246,DB00805,2
DB00180,DB00443,2
DB13943,DB01015,0
DB14006,DB00619,4
DB06468,DB01087,5
DB01394,DB06174,0
DB00563,DB08873,0
DB00202,DB09231,15
DB00393,DB09224,14
DB00813,DB01221,2
DB09237,DB00363,4
DB00696,DB01080,2
DB01233,DB00279,6
DB14011,DB00214,0
DB06695,DB12831,44
DB00571,DB00474,11
DB09071,DB11156,2
DB00544,DB01405,5
DB11979,DB09256,0
DB01238,DB11581,0
DB00700,DB14669,3
DB12457,DB01007,0
DB06713,DB00996,3
DB00285,DB01169,5
DB01601,DB01320,11
DB00537,DB00679,5
DB11827,DB11828,4
DB13944,DB00454,3
DB08912,DB00246,5
DB00482,DB00577,1
DB06813,DB11791,4
DB01191,DB02709,0
DB00292,DB00377,2
DB01263,DB04743,12
DB11952,DB08882,4
DB13955,DB01026,0
DB11718,DB00370,0
DB04953,DB06603,5
DB00494,DB00924,29
DB06772,DB11779,0
DB00839,DB00495,0
DB01177,DB00960,0
DB01320,DB01101,4
DB00248,DB11901,3
DB00289,DB00617,2
DB12825,DB01166,40
DB05039,DB06589,0
DB09061,DB00593,2
DB00222,DB06791,6
DB01151,DB00177,8
DB01628,DB00842,1
DB00998,DB06144,2
DB13955,DB12887,1
DB00757,DB11638,0
DB11367,DB00555,1
DB00191,DB00443,3
DB00709,DB09256,1
DB06789,DB00862,0
DB14011,DB11837,0
DB01151,DB06506,0
DB01536,DB00959,52
DB13953,DB01115,0
DB09351,DB13174,0
DB00414,DB00333,0
DB14568,DB00533,3
DB01577,DB08932,1
DB09213,DB00897,1
DB01320,DB14064,4
DB01228,DB05812,0
DB12147,DB00470,0
DB00351,DB11817,1
DB00784,DB06736,2
DB00904,DB00398,0
DB00414,DB00208,0
DB14006,DB00594,4
DB00280,DB00695,12
DB13946,DB00715,0
DB06730,DB08912,3
DB00543,DB00889,2
DB00933,DB06446,2
DB08907,DB08881,4
DB06654,DB00519,13
DB04842,DB11718,5
DB00496,DB01364,31
DB04557,DB01283,0
DB00962,DB13946,1
DB00678,DB00363,0
DB01418,DB11632,3
DB14538,DB00514,0
DB00842,DB00909,2
DB06739,DB00503,4
DB09225,DB00921,7
DB09237,DB00531,0
DB14064,DB08873,4
DB01628,DB00568,0
DB00366,DB06204,7
DB00490,DB00557,0
DB15035,DB00458,0
DB06637,DB08910,1
DB01151,DB01132,53
DB00946,DB00468,12
DB04908,DB06218,2
DB14126,DB12941,4
DB09214,DB04898,26
DB00593,DB00998,2
DB00435,DB01030,1
DB08896,DB06228,1
DB05541,DB01015,0
DB00973,DB00794,3
DB00712,DB00591,23
DB05246,DB00496,7
DB00207,DB00685,5
DB12245,DB01611,0
DB00242,DB01611,2
DB05015,DB04832,0
DB00918,DB00528,0
DB15035,DB04839,0
DB01021,DB00243,10
DB00875,DB06268,8
DB00234,DB04946,2
DB13125,DB06589,4
DB04868,DB01087,0
DB00180,DB00495,2
DB00879,DB08918,1
DB00953,DB11951,2
DB15685,DB00474,11
DB14583,DB00617,3
DB01558,DB01033,6
DB00304,DB08896,0
DB09236,DB09063,20
DB01274,DB00420,5
DB00541,DB06739,3
DB00813,DB00321,2
DB00393,DB00222,14
DB01118,DB09299,0
DB01394,DB00625,0
DB09295,DB00323,1
DB00528,DB00356,0
DB09082,DB00907,5
DB00374,DB00598,13
DB01254,DB08882,0
DB05015,DB06587,0
DB01261,DB00313,0
DB01020,DB04920,54
DB01238,DB00301,3
DB00277,DB00283,0
DB01590,DB01115,3
DB09198,DB06791,6
DB01242,DB06446,2
DB09299,DB04871,1
DB04898,DB04856,0
DB00592,DB00490,0
DB01172,DB11901,1
DB00927,DB01222,30
DB09030,DB01169,18
DB06016,DB00297,0
DB00374,DB13874,0
DB06148,DB00796,8
DB00289,DB00881,8
DB11828,DB11837,0
DB01357,DB00812,3
DB00590,DB08828,0
DB08811,DB01409,7
DB11828,DB09099,0
DB09080,DB01129,0
DB00695,DB01046,1
DB01410,DB00808,97
DB01072,DB00872,0
DB09330,DB00675,11
DB09241,DB01018,13
DB00796,DB05885,15
DB00318,DB01559,2
DB11718,DB00590,0
DB01184,DB14635,0
DB00530,DB05521,0
DB00398,DB00263,5
DB01174,DB00833,10
DB00470,DB01320,7
DB01558,DB00333,7
DB04839,DB01201,3
DB00590,DB00182,6
DB06204,DB13919,0
DB00622,DB06176,5
DB01408,DB01410,6
DB00211,DB09295,9
DB00207,DB00559,3
DB04896,DB06209,56
DB11979,DB00185,0
DB01046,DB00528,6
DB11827,DB01357,6
DB12693,DB00377,0
DB00370,DB00280,5
DB01151,DB00831,4
DB00736,DB00701,0
DB00822,DB09235,5
DB01261,DB00827,12
DB12978,DB01248,62
DB01044,DB06282,5
DB06616,DB12466,4
DB09061,DB01015,0
DB08881,DB02703,0
DB00564,DB00764,3
DB01035,DB00805,0
DB00425,DB00238,0
DB00244,DB06654,9
DB01094,DB01320,3
DB06470,DB01110,0
DB01267,DB12161,2
DB00283,DB04896,2
DB08846,DB00446,16
DB00388,DB01359,6
DB00234,DB01338,2
DB00980,DB00315,0
DB00191,DB01388,0
DB00843,DB00866,2
DB01054,DB04920,14
DB00224,DB01018,2
DB00730,DB09061,0
DB00474,DB00715,2
DB00222,DB09285,49
DB12483,DB00582,0
DB00690,DB09290,2
DB01076,DB00214,0
DB00988,DB06700,1
DB06730,DB11901,3
DB01227,DB11978,5
DB00187,DB00227,0
DB11963,DB04894,0
DB00744,DB00343,0
DB00404,DB00392,7
DB01248,DB00898,3
DB04898,DB00502,0
DB01114,DB11737,3
DB00877,DB00224,0
DB00285,DB08816,66
DB06605,DB01331,6
DB01254,DB00668,0
DB09204,DB11560,1
DB13953,DB00458,0
DB08912,DB00163,3
DB00637,DB01201,3
DB00091,DB09232,15
DB00831,DB00951,0
DB06209,DB08877,1
DB05015,DB12532,0
DB01357,DB08906,4
DB06480,DB00358,0
DB00904,DB01559,2
DB01074,DB11986,5
DB00962,DB00622,7
DB00808,DB01241,10
DB00277,DB01016,0
DB12015,DB00845,0
DB00334,DB00433,2
DB12267,DB09183,0
DB01238,DB01085,0
DB00356,DB01483,2
DB01591,DB00412,0
DB00997,DB01587,0
DB12483,DB00938,0
DB06203,DB01067,28
DB13874,DB01193,0
DB00730,DB13943,1
DB12978,DB06480,0
DB05885,DB00373,2
DB13139,DB00374,8
DB11273,DB00602,3
DB00960,DB00398,0
DB01191,DB00420,0
DB01122,DB00185,2
DB01131,DB00755,0
DB08820,DB00620,3
DB09245,DB00489,27
DB01259,DB00518,0
DB00672,DB00471,0
DB00788,DB06228,26
DB00317,DB00543,0
DB01028,DB01176,2
DB00714,DB06218,2
DB01149,DB01100,5
DB12026,DB09213,0
DB00833,DB00502,1
DB04841,DB09232,14
DB00199,DB00503,4
DB04839,DB00636,3
DB00216,DB06148,2
DB01195,DB08880,11
DB00317,DB02703,0
DB09080,DB01149,6
DB00150,DB00246,2
DB01216,DB09289,9
DB01169,DB09185,1
DB01142,DB01405,0
DB00574,DB00540,7
DB00977,DB01176,0
DB06212,DB12483,4
DB13943,DB00205,0
DB00421,DB00982,10
DB00564,DB13943,0
DB06212,DB00564,10
DB13943,DB00503,4
DB06781,DB00197,19
DB00489,DB00934,0
DB00182,DB00883,27
DB00617,DB01558,2
DB00564,DB00209,7
DB11828,DB00620,3
DB01009,DB01255,9
DB11691,DB11901,1
DB06267,DB13919,34
DB01656,DB01024,36
DB13955,DB01132,0
DB00206,DB00814,6
DB08875,DB06268,0
DB04871,DB11156,2
DB01050,DB00705,0
DB00559,DB08880,16
DB00182,DB00624,1
DB00315,DB00679,2
DB09061,DB00554,0
DB00557,DB08912,5
DB01183,DB09241,1
DB01645,DB00242,1
DB00313,DB00665,0
DB00665,DB06228,1
DB00683,DB11943,1
DB00714,DB12141,6
DB00802,DB01173,7
DB00909,DB01245,2
DB06218,DB01369,0
DB01069,DB01037,74
DB13783,DB08807,8
DB00379,DB01429,14
DB11362,DB06595,0
DB08899,DB04856,0
DB00278,DB00570,18
DB00220,DB14006,2
DB00932,DB11642,11
DB00661,DB01393,0
DB11689,DB00539,4
DB06201,DB00622,0
DB00719,DB00625,5
DB09256,DB09068,0
DB08877,DB13879,0
DB01151,DB00933,0
DB00642,DB01108,2
DB08865,DB11837,0
DB04630,DB01059,43
DB01400,DB01136,20
DB00980,DB01155,0
DB01418,DB13174,0
DB01223,DB00998,0
DB00563,DB00327,1
DB01182,DB00353,48
DB01435,DB00300,59
DB06670,DB00486,0
DB00871,DB13944,1
DB15444,DB12532,0
DB00983,DB00726,6
DB00297,DB01075,0
DB06730,DB01011,3
DB00499,DB00342,0
DB06212,DB09205,10
DB09295,DB01394,1
DB00582,DB06691,5
DB01483,DB00940,7
DB13783,DB00871,1
DB00871,DB01157,1
DB00454,DB08873,0
DB00903,DB00915,1
DB01151,DB01420,1
DB00773,DB06595,3
DB01229,DB08816,0
DB00818,DB06174,0
DB00467,DB00342,5
DB01095,DB00673,0
DB06637,DB00758,4
DB01256,DB01211,0
DB00820,DB06695,1
DB00390,DB00280,14
DB00470,DB00629,31
DB01076,DB00604,0
DB00817,DB05039,5
DB00839,DB00216,0
DB00436,DB00825,20
DB00384,DB00401,1
DB00889,DB11642,11
DB11951,DB06700,2
DB00679,DB01229,51
DB01142,DB01129,0
DB00470,DB00374,0
DB11712,DB00443,3
DB13944,DB00715,0
DB01165,DB12161,5
DB01036,DB00436,10
DB01151,DB01228,0
DB00300,DB01242,1
DB06201,DB04841,2
DB08882,DB01083,3
DB06282,DB11691,1
DB00887,DB13139,35
DB00631,DB00727,2
DB13943,DB00734,0
DB13953,DB00312,3
DB09034,DB01095,0
DB13783,DB00908,1
DB09230,DB00914,17
DB11995,DB01263,4
DB00760,DB09068,1
DB00188,DB11712,4
DB01009,DB01403,9
DB06335,DB00334,6
DB11978,DB11732,4
DB01623,DB00315,0
DB09128,DB05676,3
DB00437,DB00669,1
DB00343,DB09078,0
DB09080,DB00889,5
DB12500,DB01483,0
DB05294,DB01411,0
DB00178,DB00588,6
DB00818,DB01228,5
DB00932,DB00540,0
DB00864,DB00620,36
DB12026,DB00537,0
DB14126,DB01011,1
DB11712,DB00252,11
DB12245,DB00246,5
DB00454,DB06595,3
DB01030,DB00834,4
DB01124,DB00317,0
DB00468,DB11614,0
DB00280,DB09351,20
DB00501,DB00834,1
DB09173,DB09061,0
DB01135,DB06637,1
DB00647,DB00472,4
DB00248,DB00503,4
DB01142,DB00461,0
DB09236,DB09555,5
DB00814,DB01036,1
DB04832,DB05271,46
DB00617,DB00924,29
DB00313,DB08439,0
DB12483,DB01656,0
DB00706,DB00243,4
DB00477,DB06148,60
DB09239,DB11642,11
DB00366,DB14568,5
DB00586,DB00500,2
DB12500,DB01136,4
DB08901,DB01029,0
DB00825,DB00738,5
DB00243,DB00432,1
DB00420,DB00705,0
DB11986,DB14539,3
DB00936,DB11633,0
DB00489,DB00841,65
DB11823,DB00388,9
DB00749,DB06684,9
DB11951,DB00215,2
DB00477,DB01054,1
DB01054,DB00839,17
DB00389,DB04884,6
DB00285,DB00827,5
DB06738,DB01289,0
DB09048,DB01193,0
DB01259,DB00741,3
DB01586,DB01076,1
DB04743,DB00363,1
DB00433,DB00625,0
DB01005,DB09054,2
DB00813,DB00808,10
DB09229,DB00619,5
DB06772,DB00359,0
DB01483,DB00540,7
DB01229,DB12483,0
DB00496,DB00585,6
DB00563,DB00624,3
DB01204,DB01262,2
DB01256,DB00313,0
DB01418,DB00197,3
DB00402,DB01071,0
DB04908,DB01136,8
DB11632,DB00502,6
DB12141,DB00439,1
DB01221,DB01108,6
DB11586,DB11642,11
DB00973,DB00220,3
DB00945,DB00307,0
DB15685,DB00700,8
DB01214,DB01359,13
DB12457,DB11586,3
DB00496,DB00238,0
DB06414,DB00220,0
DB08882,DB08911,3
DB00358,DB01098,22
DB00604,DB14635,0
DB00936,DB05039,9
DB00951,DB00091,0
DB00822,DB00683,0
DB06695,DB08932,1
DB00489,DB00252,0
